Name,Team,PA,AVG,HR,RBI,OBP,SLG,SB,wOBA,wRC+,BABIP,ISO,K%,BB%
Max Muncy,LAD,300,0.251,13,53,0.377,0.465,4,0.367,137,0.284,0.21400000000000002,0.22,0.16333333333333333
Gleyber Torres,DET,302,0.285,8,41,0.387,0.431,4,0.363,137,0.303,0.14600000000000002,0.12582781456953643,0.1357615894039735
Junior Caminero,TBR,324,0.256,20,51,0.299,0.512,5,0.346,128,0.254,0.256,0.18518518518518517,0.05864197530864197
Gunnar Henderson,BAL,315,0.279,9,25,0.352,0.445,9,0.346,126,0.355,0.16599999999999998,0.24444444444444444,0.09523809523809523
Jake Meyers,HOU,290,0.307,3,20,0.365,0.398,13,0.339,120,0.372,0.09100000000000003,0.18275862068965518,0.08275862068965517
Sal Frelick,MIL,322,0.299,4,33,0.358,0.392,15,0.334,112,0.337,0.09300000000000003,0.13043478260869565,0.07142857142857142
Nico Hoerner,CHC,322,0.294,2,34,0.339,0.378,15,0.318,104,0.31,0.08400000000000002,0.06832298136645963,0.052795031055900624
Masyn Winn,STL,299,0.253,7,29,0.319,0.383,4,0.311,99,0.29,0.13,0.1806020066889632,0.0802675585284281
Ceddanne Rafaela,BOS,286,0.25,8,30,0.297,0.405,11,0.307,91,0.294,0.15500000000000003,0.2097902097902098,0.04895104895104895
Freddie Freeman,LAD,301,0.305,9,42,0.375,0.492,0,0.371,140,0.362,0.187,0.2026578073089701,0.09634551495016612
Ryan O'Hearn,BAL,269,0.296,11,30,0.383,0.476,3,0.376,147,0.326,0.18,0.17100371747211895,0.10780669144981413
Mookie Betts,LAD,335,0.256,9,41,0.334,0.391,6,0.32,105,0.261,0.135,0.09850746268656717,0.1044776119402985
TJ Friedl,CIN,347,0.284,8,30,0.371,0.421,9,0.351,118,0.325,0.137,0.1642651296829971,0.11239193083573487
Hunter Goodman,COL,310,0.287,14,48,0.332,0.512,1,0.363,120,0.356,0.22500000000000003,0.2645161290322581,0.054838709677419356
Cody Bellinger,NYY,310,0.264,10,39,0.326,0.444,8,0.332,114,0.279,0.18,0.14838709677419354,0.08709677419354839
Otto Lopez,MIA,268,0.261,7,35,0.332,0.386,8,0.318,100,0.283,0.125,0.13805970149253732,0.08955223880597014
Seiya Suzuki,CHC,346,0.259,21,67,0.315,0.534,2,0.36,133,0.293,0.275,0.2658959537572254,0.08092485549132948
Kyle Stowers,MIA,294,0.277,13,40,0.352,0.496,3,0.366,132,0.358,0.21899999999999997,0.2857142857142857,0.09523809523809523
Trent Grisham,NYY,275,0.247,15,32,0.345,0.473,0,0.358,132,0.278,0.22599999999999998,0.24,0.12727272727272726
Josh Smith,TEX,273,0.279,7,21,0.349,0.422,8,0.338,118,0.321,0.14299999999999996,0.17582417582417584,0.09157509157509157
Lawrence Butler,ATH,345,0.251,11,32,0.316,0.435,12,0.328,112,0.327,0.184,0.2782608695652174,0.08695652173913043
Brice Turang,MIL,338,0.283,5,33,0.356,0.37,16,0.325,107,0.354,0.08700000000000002,0.21597633136094674,0.10355029585798817
William Contreras,MIL,327,0.245,6,34,0.358,0.35,5,0.318,101,0.293,0.10499999999999998,0.1926605504587156,0.1529051987767584
Austin Wells,NYY,255,0.217,11,45,0.278,0.429,3,0.304,94,0.241,0.212,0.25098039215686274,0.06666666666666667
Michael Busch,CHC,286,0.271,13,46,0.36,0.502,4,0.373,142,0.314,0.23099999999999998,0.2202797202797203,0.1048951048951049
Heliot Ramos,SFG,351,0.282,13,44,0.359,0.468,5,0.36,133,0.343,0.18600000000000005,0.23646723646723647,0.08262108262108261
Brent Rooker,ATH,366,0.271,16,43,0.347,0.479,2,0.36,134,0.309,0.20799999999999996,0.20765027322404372,0.09836065573770492
Yandy Diaz,TBR,338,0.288,12,44,0.34,0.463,3,0.347,128,0.304,0.17500000000000004,0.1390532544378698,0.06804733727810651
Cam Smith,HOU,258,0.277,6,31,0.353,0.42,4,0.342,123,0.369,0.14299999999999996,0.26356589147286824,0.08914728682170543
Randy Arozarena,SEA,346,0.234,8,32,0.35,0.392,14,0.333,121,0.316,0.158,0.2745664739884393,0.11560693641618497
Jung Hoo Lee,SFG,333,0.248,6,34,0.318,0.406,6,0.317,104,0.263,0.15800000000000003,0.10810810810810811,0.08708708708708708
Zach Neto,LAA,263,0.276,12,29,0.319,0.492,13,0.349,124,0.339,0.21599999999999997,0.2661596958174905,0.04182509505703422
Brandon Lowe,TBR,316,0.273,17,47,0.32,0.481,2,0.346,128,0.312,0.20799999999999996,0.24050632911392406,0.06329113924050633
Brandon Nimmo,NYM,324,0.252,15,42,0.315,0.452,7,0.333,116,0.268,0.2,0.1882716049382716,0.07716049382716049
Austin Riley,ATL,358,0.267,12,41,0.321,0.424,2,0.326,106,0.347,0.15699999999999997,0.27932960893854747,0.0670391061452514
Jackson Chourio,MIL,365,0.254,13,50,0.285,0.447,15,0.315,100,0.285,0.193,0.2,0.0410958904109589
Dansby Swanson,CHC,340,0.24,14,39,0.289,0.423,7,0.307,97,0.288,0.183,0.2647058823529412,0.06764705882352941
Josh Naylor,ARI,324,0.304,10,53,0.359,0.474,10,0.361,130,0.324,0.16999999999999998,0.12962962962962962,0.08024691358024691
Willson Contreras,STL,333,0.246,10,50,0.337,0.412,3,0.331,113,0.305,0.16599999999999998,0.24324324324324326,0.08408408408408409
Bo Bichette,TOR,371,0.273,11,49,0.313,0.428,4,0.322,108,0.3,0.15499999999999997,0.15902964959568733,0.05121293800539083
Anthony Volpe,NYY,323,0.23,9,44,0.307,0.417,8,0.316,102,0.284,0.18699999999999997,0.25386996904024767,0.09597523219814241
Victor Scott II,STL,272,0.235,3,24,0.325,0.316,22,0.293,87,0.329,0.08100000000000002,0.2757352941176471,0.08823529411764706
Ben Rice,NYY,267,0.235,14,29,0.323,0.483,3,0.349,126,0.252,0.248,0.21722846441947566,0.0898876404494382
Spencer Torkelson,DET,324,0.225,17,50,0.33,0.473,1,0.343,123,0.246,0.24799999999999997,0.24382716049382716,0.11728395061728394
Nolan Schanuel,LAA,330,0.276,7,32,0.364,0.413,3,0.342,119,0.303,0.13699999999999996,0.12727272727272726,0.10606060606060606
Wyatt Langford,TEX,292,0.232,13,31,0.308,0.421,11,0.317,103,0.272,0.18899999999999997,0.2602739726027397,0.0958904109589041
Ryan McMahon,COL,323,0.222,12,25,0.325,0.401,2,0.322,91,0.298,0.17900000000000002,0.30959752321981426,0.13003095975232198
Oneil Cruz,PIT,312,0.205,13,31,0.317,0.398,26,0.314,97,0.272,0.19300000000000003,0.3301282051282051,0.1346153846153846
Xander Bogaerts,SDP,318,0.244,4,29,0.321,0.341,13,0.293,89,0.281,0.09700000000000003,0.16352201257861634,0.10377358490566038
George Springer,TOR,295,0.267,11,40,0.362,0.47,9,0.361,135,0.309,0.20299999999999996,0.21016949152542372,0.12542372881355932
Ian Happ,CHC,344,0.245,12,42,0.337,0.413,4,0.332,114,0.29,0.16799999999999998,0.22965116279069767,0.12209302325581395
Alec Bohm,PHI,330,0.28,7,36,0.321,0.391,2,0.313,98,0.317,0.11099999999999999,0.16363636363636364,0.051515151515151514
Alec Burleson,STL,261,0.3,10,35,0.335,0.477,3,0.349,125,0.312,0.177,0.13026819923371646,0.05363984674329502
Jordan Beck,COL,285,0.269,10,28,0.33,0.477,9,0.349,110,0.351,0.20799999999999996,0.2807017543859649,0.07368421052631578
Jo Adell,LAA,261,0.234,18,42,0.308,0.498,3,0.349,124,0.242,0.264,0.24521072796934865,0.06513409961685823
Paul Goldschmidt,NYY,317,0.286,8,32,0.346,0.429,5,0.336,117,0.332,0.14300000000000002,0.17981072555205047,0.07886435331230283
Miguel Vargas,CHW,326,0.234,10,34,0.316,0.421,4,0.324,107,0.257,0.18699999999999997,0.1687116564417178,0.0950920245398773
Nolan Arenado,STL,322,0.246,10,41,0.307,0.396,1,0.305,95,0.246,0.15000000000000002,0.10248447204968944,0.07453416149068323
Adley Rutschman,BAL,276,0.227,8,20,0.319,0.372,0,0.309,100,0.247,0.145,0.16304347826086957,0.11594202898550725
Bryson Stott,PHI,302,0.246,5,34,0.316,0.346,12,0.297,87,0.287,0.09999999999999998,0.17218543046357615,0.08940397350993377
Christian Yelich,MIL,329,0.263,15,59,0.34,0.454,12,0.345,120,0.323,0.191,0.26443768996960487,0.0972644376899696
Marcell Ozuna,ATL,343,0.247,11,40,0.376,0.401,0,0.347,121,0.297,0.15400000000000003,0.22448979591836735,0.16909620991253643
Taylor Ward,LAA,339,0.208,20,55,0.277,0.465,1,0.317,101,0.218,0.257,0.26843657817109146,0.08849557522123894
Mike Yastrzemski,SFG,289,0.244,7,27,0.343,0.388,5,0.323,107,0.3,0.14400000000000002,0.22145328719723184,0.12802768166089964
Jackson Holliday,BAL,310,0.256,10,33,0.306,0.415,8,0.316,106,0.312,0.15899999999999997,0.23870967741935484,0.054838709677419356
Lars Nootbaar,STL,345,0.228,11,35,0.336,0.384,4,0.321,106,0.265,0.156,0.2144927536231884,0.13043478260869565
Carlos Correa,MIN,277,0.262,6,26,0.303,0.385,0,0.302,94,0.305,0.123,0.18772563176895307,0.05776173285198556
Tyler Soderstrom,ATH,343,0.254,14,45,0.338,0.436,5,0.34,120,0.301,0.182,0.23615160349854228,0.10204081632653061
Marcus Semien,TEX,329,0.228,7,34,0.304,0.341,6,0.289,84,0.26,0.11300000000000002,0.18541033434650456,0.0972644376899696
Ke'Bryan Hayes,PIT,298,0.236,2,23,0.29,0.29,9,0.263,62,0.297,0.05399999999999999,0.2080536912751678,0.05704697986577181
Gavin Sheets,SDP,290,0.259,12,46,0.317,0.449,1,0.333,116,0.29,0.19,0.2103448275862069,0.07586206896551724
Rhys Hoskins,MIL,300,0.242,12,40,0.337,0.426,2,0.333,112,0.296,0.184,0.26666666666666666,0.11666666666666667
Ty France,MIN,319,0.262,6,42,0.326,0.376,1,0.314,102,0.295,0.11399999999999999,0.15047021943573669,0.0438871473354232
J.T. Realmuto,PHI,275,0.248,5,28,0.316,0.364,5,0.302,91,0.317,0.11599999999999999,0.23636363636363636,0.08363636363636363
Willy Adames,SFG,347,0.213,9,35,0.298,0.346,4,0.286,82,0.264,0.13299999999999998,0.25936599423631124,0.10951008645533142
Teoscar Hernandez,LAD,276,0.265,14,53,0.298,0.492,5,0.339,118,0.302,0.22699999999999998,0.2391304347826087,0.043478260869565216
Jasson Dominguez,NYY,252,0.253,6,27,0.341,0.396,12,0.327,110,0.338,0.14300000000000002,0.2777777777777778,0.11904761904761904
Jose Altuve,HOU,335,0.263,12,34,0.322,0.414,6,0.32,107,0.285,0.15099999999999997,0.16716417910447762,0.08059701492537313
Cedric Mullins,BAL,265,0.214,12,38,0.299,0.419,8,0.315,105,0.244,0.205,0.2528301886792453,0.1018867924528302
Xavier Edwards,MIA,296,0.285,0,19,0.361,0.327,14,0.312,95,0.339,0.04200000000000004,0.14864864864864866,0.10472972972972973
Josh Jung,TEX,283,0.241,8,34,0.286,0.376,4,0.292,86,0.293,0.135,0.23674911660777384,0.053003533568904596
Gabriel Arias,CLE,276,0.227,5,29,0.287,0.355,3,0.285,82,0.323,0.12799999999999997,0.31521739130434784,0.06159420289855073
Jarren Duran,BOS,376,0.254,5,38,0.307,0.402,15,0.31,92,0.327,0.14800000000000002,0.23670212765957446,0.05851063829787234
Carlos Santana,CLE,302,0.234,9,37,0.328,0.36,4,0.308,98,0.263,0.12599999999999997,0.18874172185430463,0.11589403973509933
Matt McLain,CIN,290,0.202,9,27,0.298,0.336,11,0.287,74,0.259,0.134,0.28620689655172415,0.10344827586206896
Trevor Larnach,MIN,320,0.254,12,39,0.323,0.429,2,0.328,112,0.293,0.175,0.215625,0.084375
Vinnie Pasquantino,KCR,341,0.27,11,42,0.331,0.408,1,0.324,104,0.296,0.13799999999999996,0.15835777126099707,0.07331378299120235
Andrew McCutchen,PIT,290,0.262,8,28,0.339,0.406,1,0.329,107,0.311,0.14400000000000002,0.20689655172413793,0.1
Kerry Carpenter,DET,273,0.248,14,29,0.278,0.461,1,0.318,105,0.269,0.21300000000000002,0.21611721611721613,0.02564102564102564
Luis Garcia Jr.,WSN,287,0.273,7,38,0.314,0.424,7,0.32,104,0.291,0.15099999999999997,0.13588850174216027,0.05574912891986063
Kyle Manzardo,CLE,263,0.219,12,32,0.297,0.438,1,0.317,105,0.25,0.219,0.2585551330798479,0.09505703422053231
Lourdes Gurriel Jr.,ARI,318,0.253,10,41,0.299,0.414,7,0.31,95,0.264,0.16099999999999998,0.14150943396226415,0.05660377358490566
Adolis Garcia,TEX,303,0.229,9,42,0.277,0.389,7,0.289,84,0.271,0.16,0.24422442244224424,0.0594059405940594
Trevor Story,BOS,323,0.23,11,41,0.27,0.361,11,0.278,71,0.301,0.13099999999999998,0.30340557275541796,0.043343653250773995
Ozzie Albies,ATL,346,0.223,6,28,0.298,0.323,7,0.28,75,0.253,0.1,0.16473988439306358,0.08959537572254335
Gavin Lux,CIN,269,0.27,4,36,0.357,0.388,1,0.333,106,0.355,0.118,0.2379182156133829,0.11895910780669144
Spencer Steer,CIN,298,0.25,9,31,0.302,0.402,6,0.309,89,0.311,0.15200000000000002,0.2516778523489933,0.06711409395973154
Max Kepler,PHI,273,0.213,9,28,0.304,0.383,0,0.304,92,0.239,0.17,0.20512820512820512,0.10622710622710622
Nick Castellanos,PHI,333,0.282,9,44,0.324,0.445,2,0.334,112,0.328,0.16300000000000003,0.19519519519519518,0.05405405405405406
Yainer Diaz,HOU,286,0.245,10,34,0.276,0.396,0,0.293,88,0.27,0.15100000000000002,0.1853146853146853,0.03496503496503497
Joey Ortiz,MIL,281,0.212,4,19,0.272,0.29,8,0.255,59,0.244,0.07799999999999999,0.16370106761565836,0.06405693950177936
Wilmer Flores,SFG,311,0.243,11,55,0.315,0.389,1,0.313,101,0.266,0.14600000000000002,0.18006430868167203,0.08038585209003216
Nathaniel Lowe,WSN,342,0.232,13,54,0.295,0.402,1,0.306,94,0.284,0.17,0.26900584795321636,0.08187134502923976
Luis Robert Jr.,CHW,285,0.185,8,32,0.27,0.313,22,0.261,63,0.245,0.128,0.3087719298245614,0.10175438596491228
Luis Arraez,SDP,327,0.284,3,30,0.313,0.392,3,0.308,99,0.28,0.10800000000000004,0.01834862385321101,0.039755351681957186
Bryan Reynolds,PIT,335,0.236,9,42,0.304,0.385,3,0.303,89,0.295,0.14900000000000002,0.2537313432835821,0.08656716417910448
Salvador Perez,KCR,321,0.237,9,42,0.281,0.39,0,0.29,80,0.277,0.15300000000000002,0.2118380062305296,0.04984423676012461
Kristian Campbell,BOS,263,0.223,6,21,0.319,0.345,2,0.301,86,0.296,0.12199999999999997,0.2737642585551331,0.11026615969581749
Christian Walker,HOU,328,0.215,10,37,0.28,0.359,0,0.284,82,0.271,0.144,0.2774390243902439,0.0701219512195122
Michael Harris II,ATL,326,0.212,6,43,0.238,0.32,11,0.242,49,0.249,0.10800000000000001,0.2085889570552147,0.03067484662576687
Eric Wagaman,MIA,302,0.249,5,31,0.288,0.374,2,0.289,80,0.291,0.125,0.18874172185430463,0.056291390728476824
Michael Conforto,LAD,262,0.176,6,17,0.302,0.308,1,0.282,79,0.216,0.132,0.24045801526717558,0.12595419847328243
Jorge Soler,LAA,265,0.207,8,26,0.28,0.35,0,0.281,76,0.27,0.143,0.2981132075471698,0.0830188679245283
Jonathan India,KCR,319,0.236,4,22,0.313,0.331,0,0.291,81,0.268,0.09500000000000003,0.14733542319749215,0.09404388714733543
Josh Bell,WSN,273,0.194,11,31,0.282,0.355,0,0.285,80,0.197,0.16099999999999998,0.1794871794871795,0.0989010989010989
Brenton Doyle,COL,287,0.196,6,26,0.251,0.317,8,0.252,44,0.243,0.121,0.2508710801393728,0.06968641114982578
Luis Rengifo,LAA,273,0.224,4,19,0.268,0.303,2,0.255,58,0.26,0.07899999999999999,0.17582417582417584,0.054945054945054944
Keibert Ruiz,WSN,259,0.247,2,24,0.278,0.32,0,0.265,67,0.266,0.07300000000000001,0.09266409266409266,0.03088803088803089
Michael Toglia,COL,254,0.199,9,28,0.264,0.377,3,0.277,61,0.294,0.178,0.3858267716535433,0.07874015748031496
