Name,Team,AVG,HR,RBI,OBP,SLG,SB,wOBA,wRC+,BABIP,ISO,K%,BB%
Nico Hoerner,CHC,0.292,4,47,0.341,0.38,19,0.318,106,0.309,0.088,0.077,0.059000000000000004
Corey Seager,TEX,0.263,16,40,0.368,0.463,1,0.355,129,0.298,0.2,0.205,0.132
Bo Bichette,TOR,0.3,16,78,0.34,0.475,4,0.35,125,0.329,0.175,0.149,0.052000000000000005
Andy Pages,LAD,0.276,19,66,0.316,0.461,10,0.334,115,0.311,0.185,0.21,0.044000000000000004
Xander Bogaerts,SDP,0.269,9,40,0.338,0.395,17,0.32,109,0.303,0.126,0.157,0.09699999999999999
Eugenio Suarez,- - -,0.237,37,90,0.306,0.55,2,0.36,132,0.24,0.313,0.27699999999999997,0.064
Zach McKinstry,DET,0.27,10,38,0.348,0.457,17,0.347,123,0.328,0.188,0.21899999999999997,0.1
Jarren Duran,BOS,0.264,12,64,0.329,0.461,18,0.341,114,0.334,0.197,0.24100000000000002,0.076
Jackson Chourio,MIL,0.276,17,67,0.311,0.474,18,0.335,117,0.315,0.198,0.201,0.047
James Wood,WSN,0.254,24,71,0.356,0.475,14,0.355,129,0.326,0.221,0.294,0.133
Sal Frelick,MIL,0.295,8,41,0.354,0.409,17,0.336,118,0.327,0.114,0.133,0.068
Pete Alonso,NYM,0.262,25,91,0.349,0.502,1,0.362,138,0.294,0.241,0.23,0.1
Isaac Paredes,HOU,0.259,19,50,0.359,0.47,0,0.361,133,0.27,0.211,0.16399999999999998,0.12
Junior Caminero,TBR,0.256,31,77,0.295,0.516,5,0.342,119,0.255,0.26,0.205,0.053
Matt Olson,ATL,0.257,18,68,0.357,0.443,0,0.349,125,0.314,0.186,0.23800000000000002,0.133
CJ Abrams,WSN,0.267,14,43,0.333,0.453,26,0.34,119,0.297,0.186,0.16699999999999998,0.065
Steven Kwan,CLE,0.281,9,39,0.342,0.394,11,0.323,107,0.291,0.113,0.08900000000000001,0.083
Willy Adames,SFG,0.233,18,61,0.317,0.409,4,0.317,106,0.281,0.177,0.256,0.10800000000000001
George Springer,TOR,0.291,18,57,0.383,0.506,12,0.383,148,0.323,0.215,0.18600000000000003,0.125
TJ Friedl,CIN,0.275,10,37,0.373,0.399,10,0.344,117,0.316,0.124,0.161,0.11199999999999999
Brandon Nimmo,NYM,0.252,19,63,0.323,0.438,12,0.33,116,0.288,0.186,0.218,0.081
William Contreras,MIL,0.249,9,47,0.349,0.364,5,0.317,105,0.293,0.115,0.182,0.132
Bryce Harper,PHI,0.263,17,48,0.367,0.495,10,0.37,138,0.296,0.232,0.20600000000000002,0.13
Hunter Goodman,COL,0.282,22,64,0.33,0.529,1,0.366,124,0.337,0.247,0.262,0.061
Ryan O'Hearn,- - -,0.279,14,44,0.372,0.46,3,0.361,133,0.309,0.181,0.174,0.11599999999999999
Riley Greene,DET,0.268,26,84,0.314,0.502,1,0.348,123,0.351,0.234,0.326,0.059000000000000004
Jacob Wilson,ATH,0.312,10,45,0.354,0.439,5,0.346,119,0.319,0.127,0.078,0.053
Gleyber Torres,DET,0.271,13,55,0.368,0.421,4,0.348,123,0.29,0.15,0.142,0.128
Zach Neto,LAA,0.267,17,46,0.319,0.464,21,0.336,114,0.327,0.197,0.26,0.052000000000000005
Ernie Clement,TOR,0.287,6,34,0.322,0.399,3,0.313,99,0.307,0.111,0.10300000000000001,0.048
Jonathan Aranda,TBR,0.316,12,54,0.394,0.478,0,0.378,144,0.409,0.162,0.249,0.098
Freddie Freeman,LAD,0.306,13,63,0.375,0.487,2,0.369,139,0.378,0.181,0.22899999999999998,0.096
Brent Rooker,ATH,0.272,23,66,0.346,0.492,5,0.359,128,0.315,0.22,0.22,0.096
Wilyer Abreu,BOS,0.25,21,64,0.32,0.488,6,0.343,115,0.273,0.238,0.237,0.096
Willson Contreras,STL,0.259,16,65,0.344,0.45,4,0.346,125,0.318,0.192,0.243,0.08
Brendan Donovan,STL,0.278,9,43,0.349,0.402,3,0.329,113,0.305,0.123,0.131,0.086
Xavier Edwards,MIA,0.303,1,30,0.364,0.372,20,0.326,108,0.353,0.069,0.136,0.087
Rafael Devers,- - -,0.255,21,79,0.38,0.462,1,0.364,133,0.318,0.207,0.255,0.159
Taylor Ward,LAA,0.23,26,84,0.307,0.476,3,0.334,112,0.265,0.246,0.276,0.1
Trevor Story,BOS,0.259,18,73,0.305,0.428,19,0.318,98,0.332,0.169,0.285,0.054000000000000006
Brice Turang,MIL,0.276,9,53,0.341,0.391,21,0.322,108,0.338,0.115,0.212,0.092
Michael Busch,CHC,0.264,21,61,0.35,0.496,4,0.365,139,0.31,0.231,0.243,0.095
Seiya Suzuki,CHC,0.251,27,84,0.317,0.51,3,0.351,129,0.286,0.26,0.263,0.09300000000000001
Wyatt Langford,TEX,0.238,15,44,0.323,0.409,15,0.318,104,0.3,0.171,0.27399999999999997,0.109
J.P. Crawford,SEA,0.266,9,44,0.357,0.369,6,0.326,114,0.316,0.104,0.17800000000000002,0.11800000000000001
Dansby Swanson,CHC,0.245,18,55,0.293,0.412,8,0.305,97,0.307,0.167,0.28,0.066
Otto Lopez,MIA,0.245,11,56,0.318,0.375,11,0.305,93,0.265,0.129,0.14300000000000002,0.09
Spencer Torkelson,DET,0.243,25,65,0.33,0.485,2,0.347,122,0.272,0.243,0.25,0.099
Trent Grisham,NYY,0.241,20,44,0.347,0.455,1,0.351,126,0.26,0.214,0.209,0.134
Jose Altuve,HOU,0.282,20,61,0.344,0.468,8,0.348,123,0.299,0.185,0.158,0.085
Jung Hoo Lee,SFG,0.258,6,46,0.325,0.41,8,0.32,108,0.277,0.152,0.10400000000000001,0.08199999999999999
Oneil Cruz,PIT,0.209,18,50,0.305,0.405,34,0.307,94,0.271,0.196,0.318,0.11699999999999999
Josh Naylor,- - -,0.289,14,65,0.355,0.451,21,0.347,124,0.31,0.162,0.139,0.092
Tyler Soderstrom,ATH,0.261,21,68,0.333,0.464,6,0.345,118,0.301,0.204,0.22699999999999998,0.08900000000000001
Josh Smith,TEX,0.266,9,30,0.344,0.402,9,0.328,110,0.306,0.136,0.166,0.094
Austin Riley,ATL,0.26,16,54,0.309,0.428,2,0.319,104,0.337,0.168,0.28600000000000003,0.06
Ryan McMahon,- - -,0.224,16,40,0.322,0.396,2,0.317,91,0.307,0.172,0.32,0.12300000000000001
Marcus Semien,TEX,0.228,13,56,0.305,0.358,11,0.293,87,0.251,0.13,0.17800000000000002,0.096
Yandy Diaz,TBR,0.279,20,66,0.34,0.466,3,0.346,122,0.288,0.187,0.142,0.076
Victor Scott II,STL,0.223,5,33,0.309,0.312,29,0.282,81,0.297,0.089,0.253,0.09
Christian Yelich,MIL,0.26,21,74,0.34,0.442,15,0.34,120,0.323,0.183,0.271,0.098
Carlos Correa,- - -,0.276,8,35,0.33,0.399,0,0.32,104,0.324,0.123,0.18100000000000002,0.076
J.T. Realmuto,PHI,0.27,7,39,0.322,0.388,6,0.312,98,0.347,0.118,0.24,0.066
Lawrence Butler,ATH,0.233,15,44,0.304,0.406,17,0.311,95,0.306,0.172,0.28600000000000003,0.09300000000000001
Mike Trout,LAA,0.24,20,50,0.363,0.468,2,0.352,125,0.302,0.228,0.303,0.153
Jordan Beck,COL,0.277,14,42,0.342,0.465,13,0.35,112,0.364,0.189,0.28,0.08199999999999999
Ben Rice,NYY,0.232,16,36,0.326,0.459,3,0.341,119,0.25,0.226,0.19699999999999998,0.09699999999999999
Bryson Stott,PHI,0.236,7,46,0.313,0.348,17,0.294,86,0.273,0.112,0.174,0.1
Brandon Lowe,TBR,0.274,21,54,0.324,0.486,3,0.347,123,0.319,0.212,0.253,0.068
Jorge Polanco,SEA,0.253,18,53,0.322,0.46,5,0.337,122,0.251,0.207,0.147,0.087
Heliot Ramos,SFG,0.271,14,51,0.348,0.416,6,0.334,118,0.331,0.145,0.22699999999999998,0.083
Nolan Schanuel,LAA,0.271,9,46,0.359,0.391,5,0.331,110,0.295,0.12,0.122,0.106
Lenyn Sosa,CHW,0.276,13,45,0.306,0.438,2,0.321,104,0.323,0.162,0.21600000000000003,0.035
Alec Bohm,PHI,0.278,8,42,0.324,0.391,2,0.313,99,0.314,0.113,0.162,0.057
Mike Yastrzemski,- - -,0.235,10,32,0.329,0.378,6,0.311,101,0.289,0.144,0.231,0.122
Mookie Betts,LAD,0.239,12,51,0.309,0.371,8,0.298,90,0.243,0.133,0.109,0.092
Alec Burleson,STL,0.285,14,50,0.338,0.453,4,0.341,122,0.3,0.169,0.138,0.075
Ian Happ,CHC,0.232,16,54,0.326,0.396,5,0.319,107,0.27,0.164,0.22,0.12300000000000001
Anthony Volpe,NYY,0.221,17,62,0.288,0.422,15,0.306,95,0.253,0.201,0.235,0.08
Marcell Ozuna,ATL,0.236,16,49,0.366,0.402,0,0.341,119,0.275,0.166,0.22399999999999998,0.16899999999999998
Jesus Sanchez,- - -,0.257,10,37,0.321,0.419,9,0.321,104,0.302,0.162,0.201,0.084
Luis Robert Jr.,CHW,0.225,12,46,0.307,0.366,31,0.295,86,0.286,0.142,0.27699999999999997,0.102
Paul Goldschmidt,NYY,0.28,10,40,0.336,0.427,5,0.329,111,0.329,0.148,0.187,0.073
Lars Nootbaar,STL,0.229,12,40,0.328,0.378,4,0.313,102,0.27,0.149,0.217,0.11900000000000001
Matt McLain,CIN,0.226,11,38,0.307,0.342,16,0.291,80,0.294,0.116,0.26899999999999996,0.094
Jo Adell,LAA,0.232,24,67,0.3,0.471,3,0.332,111,0.251,0.24,0.249,0.067
Cedric Mullins,- - -,0.221,15,49,0.301,0.414,16,0.311,99,0.253,0.193,0.242,0.098
Cam Smith,HOU,0.253,7,46,0.322,0.372,5,0.308,96,0.344,0.119,0.276,0.08
Kyle Manzardo,CLE,0.239,18,49,0.317,0.465,1,0.335,116,0.272,0.226,0.253,0.094
Willi Castro,- - -,0.239,10,27,0.324,0.396,9,0.317,102,0.298,0.156,0.239,0.087
Miguel Vargas,CHW,0.229,13,44,0.305,0.402,4,0.31,96,0.249,0.173,0.166,0.08900000000000001
Ty France,- - -,0.259,6,45,0.327,0.367,1,0.309,96,0.298,0.108,0.156,0.046
Ozzie Albies,ATL,0.224,9,43,0.302,0.323,11,0.28,77,0.251,0.099,0.158,0.094
Joey Ortiz,MIL,0.218,7,37,0.273,0.317,10,0.263,67,0.247,0.098,0.159,0.062
Vinnie Pasquantino,KCR,0.261,19,69,0.324,0.435,1,0.328,106,0.278,0.175,0.163,0.07400000000000001
Salvador Perez,KCR,0.251,20,66,0.294,0.455,0,0.319,100,0.275,0.204,0.2,0.043
Gavin Sheets,SDP,0.247,15,54,0.312,0.419,2,0.317,107,0.275,0.172,0.198,0.08
Nolan Arenado,STL,0.235,10,43,0.294,0.366,2,0.287,84,0.239,0.13,0.099,0.071
Ke'Bryan Hayes,- - -,0.233,3,39,0.273,0.291,10,0.251,56,0.288,0.058,0.19899999999999998,0.043
Luis Arraez,SDP,0.292,6,42,0.329,0.397,5,0.317,107,0.289,0.105,0.027000000000000003,0.049
Jackson Holliday,BAL,0.251,14,44,0.298,0.393,11,0.302,92,0.306,0.142,0.239,0.052000000000000005
Carlos Santana,CLE,0.23,11,51,0.321,0.342,6,0.297,90,0.259,0.112,0.179,0.114
Teoscar Hernandez,LAD,0.254,18,69,0.289,0.466,5,0.323,107,0.293,0.212,0.247,0.047
Jasson Dominguez,NYY,0.255,9,37,0.332,0.391,19,0.317,103,0.338,0.136,0.275,0.102
Isiah Kiner-Falefa,PIT,0.268,1,30,0.308,0.33,14,0.284,78,0.32,0.062,0.16,0.044000000000000004
Gavin Lux,CIN,0.28,4,42,0.361,0.383,1,0.332,109,0.37,0.103,0.235,0.113
Yainer Diaz,HOU,0.254,16,50,0.283,0.421,1,0.302,92,0.268,0.168,0.16399999999999998,0.036000000000000004
Adolis Garcia,TEX,0.225,16,63,0.269,0.391,10,0.285,81,0.269,0.166,0.26,0.053
Agustin Ramirez,MIA,0.24,17,52,0.287,0.452,7,0.316,101,0.258,0.212,0.19699999999999998,0.062
Luis Garcia Jr.,WSN,0.263,9,50,0.302,0.399,9,0.303,93,0.288,0.136,0.153,0.054000000000000006
Lourdes Gurriel Jr.,ARI,0.246,14,56,0.293,0.407,8,0.303,92,0.255,0.16,0.134,0.057
Christian Walker,HOU,0.235,16,61,0.297,0.394,1,0.302,92,0.289,0.159,0.263,0.065
Trevor Larnach,MIN,0.246,15,48,0.32,0.414,2,0.32,103,0.284,0.168,0.218,0.091
Spencer Steer,CIN,0.234,13,50,0.299,0.384,6,0.3,87,0.279,0.151,0.23,0.076
Michael Harris II,ATL,0.234,10,51,0.257,0.372,12,0.27,70,0.271,0.138,0.2,0.028999999999999998
Andrew McCutchen,PIT,0.249,11,39,0.333,0.384,1,0.316,100,0.3,0.135,0.22,0.109
Wilmer Flores,SFG,0.249,12,59,0.318,0.38,1,0.309,101,0.277,0.132,0.179,0.079
Bryan Reynolds,PIT,0.241,11,56,0.299,0.39,3,0.3,90,0.314,0.148,0.27,0.07200000000000001
Brooks Lee,MIN,0.249,11,44,0.291,0.377,2,0.292,84,0.277,0.129,0.184,0.05
Max Kepler,PHI,0.201,12,36,0.294,0.362,2,0.288,81,0.218,0.16,0.195,0.11
Angel Martinez,CLE,0.234,10,40,0.268,0.386,6,0.282,79,0.274,0.153,0.223,0.036000000000000004
Nick Castellanos,PHI,0.263,15,60,0.302,0.425,4,0.314,100,0.307,0.162,0.214,0.05
Josh Bell,WSN,0.226,13,40,0.323,0.377,0,0.311,99,0.248,0.151,0.183,0.114
Luis Rengifo,LAA,0.247,5,26,0.292,0.326,4,0.275,72,0.292,0.08,0.18,0.054000000000000006
Jonathan India,KCR,0.238,6,35,0.325,0.344,0,0.301,88,0.28,0.106,0.168,0.091
Michael Conforto,LAD,0.188,9,25,0.298,0.329,1,0.284,80,0.226,0.141,0.231,0.113
Brenton Doyle,COL,0.226,8,34,0.274,0.343,11,0.271,58,0.289,0.117,0.26,0.064
Eric Wagaman,MIA,0.233,6,37,0.279,0.351,3,0.276,73,0.275,0.118,0.193,0.061
Nathaniel Lowe,WSN,0.216,15,64,0.288,0.369,1,0.289,84,0.269,0.153,0.26899999999999996,0.091
