Name,Team,PA,AVG,HR,RBI,OBP,SLG,SB,wOBA,wRC+,BABIP,ISO,K%,BB%
Andy Pages,LAD,356,0.288,17,58,0.329,0.494,7,0.354,128,0.317,0.20600000000000002,0.199438202247191,0.047752808988764044
Geraldo Perdomo,ARI,399,0.271,9,60,0.371,0.413,13,0.347,121,0.285,0.14199999999999996,0.12030075187969924,0.13283208020050125
Alejandro Kirk,TOR,302,0.3,7,41,0.358,0.41,0,0.337,116,0.314,0.10999999999999999,0.09933774834437085,0.08278145695364239
Pete Alonso,NYM,397,0.287,20,73,0.38,0.543,1,0.395,160,0.332,0.25600000000000006,0.22418136020151133,0.10327455919395466
Matt Olson,ATL,391,0.267,17,58,0.368,0.489,0,0.371,139,0.316,0.22199999999999998,0.23273657289002558,0.13554987212276215
Jacob Wilson,ATH,356,0.335,9,42,0.377,0.468,5,0.369,135,0.343,0.133,0.07303370786516854,0.056179775280898875
Manny Machado,SDP,384,0.293,15,53,0.354,0.484,8,0.361,136,0.317,0.191,0.1640625,0.09114583333333333
Ceddanne Rafaela,BOS,323,0.263,12,39,0.306,0.463,11,0.332,108,0.296,0.2,0.19504643962848298,0.04643962848297214
CJ Abrams,WSN,341,0.285,12,31,0.356,0.482,19,0.364,134,0.318,0.197,0.17008797653958943,0.07038123167155426
Michael Busch,CHC,318,0.297,18,56,0.384,0.566,4,0.407,166,0.344,0.26899999999999996,0.22641509433962265,0.10377358490566038
Juan Soto,NYM,397,0.263,21,51,0.396,0.508,10,0.388,155,0.269,0.245,0.1712846347607053,0.181360201511335
Isaac Paredes,HOU,380,0.257,19,49,0.355,0.474,0,0.362,135,0.264,0.21699999999999997,0.16842105263157894,0.11578947368421053
Zach McKinstry,DET,311,0.285,7,27,0.355,0.464,11,0.353,129,0.351,0.17900000000000005,0.22186495176848875,0.0932475884244373
Matt Chapman,SFG,286,0.248,12,30,0.364,0.45,7,0.359,134,0.296,0.202,0.23776223776223776,0.14335664335664336
Jake Meyers,HOU,322,0.308,3,21,0.369,0.405,14,0.343,121,0.374,0.09700000000000003,0.18012422360248448,0.08385093167701864
Kyle Schwarber,PHI,401,0.251,27,63,0.382,0.538,8,0.393,153,0.28,0.28700000000000003,0.2593516209476309,0.1596009975062344
Eugenio Suarez,ARI,366,0.252,28,74,0.32,0.561,1,0.372,139,0.265,0.30900000000000005,0.27049180327868855,0.06284153005464481
Maikel Garcia,KCR,366,0.306,8,40,0.365,0.467,18,0.362,130,0.339,0.16100000000000003,0.1366120218579235,0.08469945355191257
Cody Bellinger,NYY,351,0.272,13,47,0.33,0.468,9,0.343,122,0.285,0.196,0.14814814814814814,0.08262108262108261
Randy Arozarena,SEA,383,0.249,14,42,0.355,0.446,15,0.352,133,0.318,0.197,0.2689295039164491,0.10704960835509138
Brendan Donovan,STL,361,0.296,7,32,0.367,0.43,3,0.349,125,0.331,0.134,0.13850415512465375,0.08587257617728532
Steven Kwan,CLE,375,0.297,6,29,0.356,0.415,11,0.338,119,0.31,0.118,0.08533333333333333,0.08
Julio Rodriguez,SEA,402,0.247,11,43,0.306,0.389,15,0.305,101,0.294,0.14200000000000002,0.21641791044776118,0.05970149253731343
Seiya Suzuki,CHC,382,0.263,25,77,0.319,0.561,2,0.371,141,0.295,0.29800000000000004,0.2670157068062827,0.08115183246073299
Gleyber Torres,DET,337,0.275,9,44,0.386,0.418,4,0.358,132,0.293,0.14299999999999996,0.12759643916913946,0.14540059347181009
Sal Frelick,MIL,365,0.294,6,36,0.351,0.401,15,0.332,114,0.325,0.10700000000000004,0.12602739726027398,0.0684931506849315
Ernie Clement,TOR,324,0.296,4,24,0.338,0.394,3,0.321,105,0.318,0.09800000000000003,0.09876543209876543,0.05864197530864197
Nico Hoerner,CHC,354,0.287,3,37,0.336,0.382,16,0.318,105,0.301,0.09500000000000003,0.06779661016949153,0.05649717514124294
Freddie Freeman,LAD,333,0.307,10,47,0.375,0.493,1,0.372,140,0.373,0.186,0.21621621621621623,0.09309309309309309
Max Muncy,LAD,315,0.25,13,55,0.375,0.457,4,0.363,134,0.285,0.20700000000000002,0.21904761904761905,0.1619047619047619
Vladimir Guerrero Jr.,TOR,393,0.277,12,44,0.384,0.44,4,0.359,132,0.3,0.16299999999999998,0.13994910941475827,0.13486005089058525
Masyn Winn,STL,332,0.253,7,30,0.317,0.377,4,0.308,97,0.294,0.124,0.18072289156626506,0.0783132530120482
Rafael Devers,- - -,423,0.265,17,67,0.39,0.478,1,0.374,139,0.328,0.21299999999999997,0.2458628841607565,0.1607565011820331
Kyle Stowers,MIA,326,0.279,16,46,0.351,0.51,3,0.37,137,0.355,0.23099999999999998,0.2852760736196319,0.09202453987730061
Gunnar Henderson,BAL,350,0.271,10,29,0.34,0.438,10,0.337,118,0.344,0.16699999999999998,0.24571428571428572,0.08857142857142856
J.P. Crawford,SEA,379,0.284,6,31,0.385,0.378,5,0.344,128,0.341,0.09400000000000003,0.1741424802110818,0.1345646437994723
Ryan O'Hearn,BAL,299,0.287,11,30,0.378,0.461,3,0.365,138,0.318,0.17400000000000004,0.1705685618729097,0.11371237458193979
Josh Smith,TEX,311,0.285,8,23,0.358,0.426,8,0.344,122,0.323,0.14100000000000001,0.1607717041800643,0.09003215434083602
Brice Turang,MIL,373,0.28,5,38,0.352,0.368,17,0.322,107,0.351,0.08799999999999997,0.21447721179624665,0.10187667560321716
Jonathan Aranda,TBR,336,0.319,10,48,0.396,0.478,0,0.381,149,0.406,0.15899999999999997,0.23809523809523808,0.09523809523809523
Wilyer Abreu,BOS,286,0.261,17,50,0.329,0.502,5,0.353,123,0.286,0.241,0.23426573426573427,0.0944055944055944
Trent Grisham,NYY,300,0.254,16,33,0.353,0.473,0,0.361,134,0.287,0.21899999999999997,0.23333333333333334,0.13
Junior Caminero,TBR,360,0.255,21,57,0.297,0.502,5,0.339,120,0.257,0.247,0.18888888888888888,0.058333333333333334
Brandon Nimmo,NYM,357,0.255,18,52,0.317,0.471,9,0.34,122,0.27,0.21599999999999997,0.19047619047619047,0.07282913165266107
TJ Friedl,CIN,385,0.277,8,31,0.364,0.404,9,0.341,114,0.316,0.127,0.15844155844155844,0.10909090909090909
Lawrence Butler,ATH,379,0.253,11,36,0.322,0.43,14,0.329,107,0.333,0.177,0.2770448548812665,0.09234828496042216
Jackson Chourio,MIL,403,0.26,15,55,0.293,0.457,16,0.322,107,0.292,0.197,0.20099255583126552,0.04218362282878412
Dansby Swanson,CHC,376,0.253,15,42,0.304,0.43,7,0.317,104,0.308,0.177,0.2632978723404255,0.07180851063829788
Xander Bogaerts,SDP,356,0.256,5,30,0.331,0.361,13,0.305,98,0.296,0.10499999999999998,0.16853932584269662,0.10393258426966293
George Springer,TOR,340,0.276,16,53,0.368,0.503,10,0.375,143,0.303,0.22699999999999998,0.19411764705882353,0.12352941176470589
Hunter Goodman,COL,332,0.277,16,50,0.322,0.51,1,0.357,116,0.34,0.23299999999999998,0.2680722891566265,0.05421686746987952
Yandy Diaz,TBR,378,0.289,14,52,0.344,0.469,3,0.35,127,0.305,0.18,0.14285714285714285,0.07407407407407407
Cam Smith,HOU,300,0.282,7,39,0.347,0.429,4,0.341,120,0.38,0.14700000000000002,0.2733333333333333,0.07666666666666666
Willson Contreras,STL,359,0.25,11,51,0.341,0.42,4,0.336,117,0.309,0.16999999999999998,0.2395543175487465,0.08356545961002786
Mookie Betts,LAD,368,0.249,11,44,0.321,0.392,6,0.313,100,0.249,0.14300000000000002,0.09782608695652174,0.09510869565217392
William Contreras,MIL,368,0.236,6,35,0.351,0.34,5,0.311,99,0.283,0.10400000000000004,0.1875,0.15217391304347827
Brent Rooker,ATH,400,0.271,18,48,0.348,0.486,2,0.362,130,0.309,0.21499999999999997,0.21,0.1
Spencer Torkelson,DET,362,0.235,20,56,0.334,0.494,1,0.352,128,0.254,0.259,0.23480662983425415,0.11049723756906077
Taylor Ward,LAA,381,0.226,20,59,0.302,0.475,2,0.332,112,0.253,0.24899999999999997,0.2650918635170604,0.09711286089238845
Austin Riley,ATL,392,0.273,13,45,0.324,0.433,2,0.33,110,0.36,0.15999999999999998,0.2857142857142857,0.06377551020408163
Otto Lopez,MIA,302,0.25,9,44,0.321,0.382,9,0.31,96,0.266,0.132,0.1390728476821192,0.08940397350993377
Willy Adames,SFG,388,0.227,11,45,0.315,0.373,4,0.304,96,0.283,0.146,0.25773195876288657,0.1134020618556701
Victor Scott II,STL,300,0.238,4,28,0.321,0.326,22,0.293,88,0.326,0.08800000000000002,0.27,0.08333333333333333
Josh Naylor,ARI,347,0.299,11,58,0.358,0.469,11,0.358,130,0.314,0.16999999999999998,0.1239193083573487,0.08357348703170028
Brandon Lowe,TBR,343,0.272,19,50,0.324,0.487,3,0.349,127,0.313,0.21499999999999997,0.2478134110787172,0.06997084548104957
Zach Neto,LAA,300,0.269,13,30,0.317,0.477,15,0.341,118,0.33,0.20799999999999996,0.2633333333333333,0.04666666666666667
Heliot Ramos,SFG,391,0.27,14,47,0.345,0.446,5,0.345,124,0.326,0.176,0.23785166240409208,0.0792838874680307
Bo Bichette,TOR,399,0.272,12,52,0.311,0.429,4,0.321,105,0.3,0.15699999999999997,0.16290726817042606,0.05012531328320802
Oneil Cruz,PIT,343,0.203,15,35,0.315,0.402,28,0.313,97,0.265,0.199,0.3294460641399417,0.13411078717201166
Wyatt Langford,TEX,304,0.227,13,31,0.306,0.409,11,0.311,99,0.268,0.18199999999999997,0.2631578947368421,0.09868421052631579
Jo Adell,LAA,302,0.245,19,52,0.322,0.494,3,0.353,127,0.26,0.249,0.23178807947019867,0.076158940397351
Jung Hoo Lee,SFG,366,0.243,6,37,0.309,0.395,6,0.308,99,0.259,0.15200000000000002,0.11202185792349727,0.07923497267759563
Marcus Semien,TEX,373,0.232,9,42,0.311,0.354,7,0.296,89,0.263,0.12199999999999997,0.18498659517426275,0.10187667560321716
Ben Rice,NYY,292,0.231,14,31,0.323,0.467,3,0.343,122,0.249,0.23600000000000002,0.2089041095890411,0.08904109589041095
Alec Bohm,PHI,363,0.279,8,41,0.32,0.398,2,0.314,98,0.316,0.119,0.16804407713498623,0.05234159779614325
Christian Yelich,MIL,365,0.26,18,63,0.334,0.459,13,0.343,121,0.315,0.199,0.26575342465753427,0.09315068493150686
Paul Goldschmidt,NYY,345,0.284,8,32,0.344,0.428,5,0.335,116,0.328,0.14400000000000002,0.17101449275362318,0.0782608695652174
Mike Yastrzemski,SFG,321,0.243,8,28,0.336,0.382,6,0.316,104,0.302,0.139,0.23052959501557632,0.12149532710280374
Trevor Story,BOS,361,0.249,14,53,0.289,0.405,14,0.303,88,0.316,0.15600000000000003,0.28254847645429365,0.0443213296398892
Alec Burleson,STL,291,0.29,11,38,0.331,0.465,3,0.343,122,0.303,0.17500000000000004,0.13745704467353953,0.061855670103092786
Jose Altuve,HOU,375,0.268,16,46,0.328,0.451,6,0.335,116,0.282,0.183,0.16266666666666665,0.08266666666666667
Jasson Dominguez,NYY,287,0.267,8,33,0.345,0.426,14,0.338,118,0.355,0.15899999999999997,0.28222996515679444,0.10801393728222997
Rhys Hoskins,MIL,318,0.242,12,42,0.34,0.428,2,0.334,115,0.298,0.186,0.2672955974842767,0.11949685534591195
Jarren Duran,BOS,413,0.257,6,45,0.313,0.418,15,0.318,99,0.331,0.16099999999999998,0.2397094430992736,0.06295399515738499
Anthony Volpe,NYY,362,0.219,10,48,0.296,0.398,10,0.303,94,0.268,0.17900000000000002,0.24861878453038674,0.09392265193370165
Nolan Arenado,STL,336,0.244,10,41,0.304,0.391,1,0.301,93,0.245,0.14700000000000002,0.10119047619047619,0.07142857142857142
Bryson Stott,PHI,331,0.239,6,37,0.31,0.343,13,0.293,84,0.277,0.10400000000000004,0.17220543806646527,0.09063444108761329
Tyler Soderstrom,ATH,371,0.253,15,49,0.334,0.436,5,0.337,113,0.297,0.183,0.23180592991913745,0.09703504043126684
Gavin Sheets,SDP,330,0.261,13,49,0.321,0.445,1,0.332,116,0.293,0.184,0.20303030303030303,0.07878787878787878
Nolan Schanuel,LAA,373,0.261,8,36,0.354,0.391,3,0.329,110,0.284,0.13,0.1260053619302949,0.10991957104557641
Jackson Holliday,BAL,346,0.26,11,36,0.309,0.415,9,0.317,104,0.322,0.15499999999999997,0.24566473988439305,0.05491329479768786
Ian Happ,CHC,381,0.229,12,45,0.328,0.384,4,0.317,104,0.27,0.155,0.22572178477690288,0.12860892388451445
Adley Rutschman,BAL,276,0.227,8,20,0.319,0.372,0,0.308,98,0.247,0.145,0.16304347826086957,0.11594202898550725
Ryan McMahon,COL,357,0.213,12,26,0.314,0.377,2,0.307,82,0.292,0.164,0.31932773109243695,0.12605042016806722
Ke'Bryan Hayes,PIT,330,0.24,2,29,0.289,0.295,10,0.263,63,0.303,0.05499999999999999,0.20606060606060606,0.051515151515151514
Lourdes Gurriel Jr.,ARI,358,0.258,12,47,0.304,0.435,7,0.319,103,0.267,0.177,0.13687150837988826,0.055865921787709494
Lars Nootbaar,STL,370,0.224,11,36,0.33,0.369,4,0.312,100,0.263,0.145,0.21621621621621623,0.12432432432432433
Xavier Edwards,MIA,331,0.289,0,19,0.359,0.333,15,0.312,97,0.346,0.04400000000000004,0.1510574018126888,0.09667673716012085
Gabriel Arias,CLE,281,0.231,6,31,0.293,0.369,3,0.292,87,0.325,0.13799999999999998,0.31316725978647686,0.06405693950177936
Jordan Beck,COL,321,0.264,10,31,0.318,0.453,10,0.334,101,0.342,0.189,0.27414330218068533,0.06542056074766354
Vinnie Pasquantino,KCR,384,0.271,15,56,0.331,0.439,1,0.334,111,0.292,0.16799999999999998,0.1640625,0.0703125
Carlos Santana,CLE,338,0.232,10,38,0.325,0.358,4,0.306,97,0.26,0.12599999999999997,0.1863905325443787,0.11538461538461539
Carlos Correa,MIN,304,0.256,7,29,0.299,0.379,0,0.298,89,0.303,0.123,0.20065789473684212,0.05921052631578947
J.T. Realmuto,PHI,307,0.252,5,28,0.313,0.362,5,0.299,88,0.324,0.10999999999999999,0.23778501628664495,0.0749185667752443
Matt McLain,CIN,330,0.203,9,31,0.292,0.326,12,0.28,72,0.26,0.123,0.27575757575757576,0.09696969696969697
Marcell Ozuna,ATL,372,0.238,11,40,0.367,0.38,0,0.335,114,0.29,0.14200000000000002,0.23118279569892472,0.16666666666666666
Jesus Sanchez,MIA,276,0.253,7,29,0.319,0.41,9,0.319,102,0.306,0.15699999999999997,0.2210144927536232,0.08695652173913043
Cedric Mullins,BAL,294,0.213,13,41,0.3,0.415,10,0.313,101,0.236,0.20199999999999999,0.23469387755102042,0.1054421768707483
Miguel Vargas,CHW,360,0.22,10,34,0.3,0.391,4,0.305,94,0.243,0.171,0.17222222222222222,0.09166666666666666
Josh Jung,TEX,297,0.237,8,35,0.283,0.366,4,0.286,82,0.293,0.129,0.24579124579124578,0.05387205387205387
Ty France,MIN,339,0.255,6,42,0.316,0.361,1,0.303,92,0.29,0.10599999999999998,0.15634218289085547,0.04129793510324484
Joey Ortiz,MIL,306,0.209,6,28,0.269,0.306,9,0.259,63,0.234,0.097,0.16339869281045752,0.06535947712418301
Teoscar Hernandez,LAD,297,0.257,14,54,0.291,0.468,5,0.326,109,0.293,0.21100000000000002,0.2356902356902357,0.04377104377104377
Trevor Larnach,MIN,346,0.256,12,39,0.319,0.425,2,0.324,107,0.301,0.16899999999999998,0.22254335260115607,0.07803468208092486
Spencer Steer,CIN,329,0.254,10,37,0.31,0.409,6,0.315,96,0.313,0.15499999999999997,0.24316109422492402,0.06990881458966565
Max Kepler,PHI,302,0.212,10,30,0.308,0.379,0,0.305,92,0.24,0.167,0.20860927152317882,0.11258278145695365
Gavin Lux,CIN,291,0.268,4,37,0.361,0.386,1,0.334,109,0.354,0.118,0.23711340206185566,0.12714776632302405
Andrew McCutchen,PIT,328,0.258,8,31,0.337,0.39,1,0.322,103,0.313,0.132,0.21646341463414634,0.10365853658536585
Kyle Manzardo,CLE,284,0.217,13,33,0.289,0.429,1,0.31,99,0.246,0.212,0.25704225352112675,0.0880281690140845
Luis Garcia Jr.,WSN,308,0.265,7,42,0.305,0.406,8,0.309,97,0.283,0.14100000000000001,0.13636363636363635,0.05519480519480519
Adolis Garcia,TEX,344,0.228,10,50,0.27,0.38,8,0.282,79,0.273,0.152,0.25,0.05232558139534884
Ozzie Albies,ATL,379,0.222,6,28,0.293,0.313,7,0.273,72,0.251,0.091,0.15567282321899736,0.08179419525065963
Luis Arraez,SDP,368,0.292,4,34,0.327,0.401,4,0.318,107,0.289,0.10900000000000004,0.024456521739130436,0.04891304347826087
Wilmer Flores,SFG,337,0.242,11,55,0.318,0.377,1,0.31,100,0.267,0.135,0.17804154302670624,0.0830860534124629
Yainer Diaz,HOU,322,0.245,12,37,0.276,0.405,0,0.294,88,0.264,0.16000000000000003,0.17701863354037267,0.037267080745341616
Christian Walker,HOU,364,0.231,12,45,0.291,0.381,0,0.296,89,0.286,0.15,0.26373626373626374,0.06318681318681318
Logan O'Hoppe,LAA,280,0.231,17,37,0.261,0.437,0,0.3,90,0.287,0.206,0.3392857142857143,0.03571428571428571
Salvador Perez,KCR,362,0.238,11,52,0.28,0.406,0,0.295,84,0.272,0.16800000000000004,0.20165745856353592,0.04419889502762431
Luis Robert Jr.,CHW,285,0.185,8,32,0.27,0.313,22,0.26,63,0.245,0.128,0.3087719298245614,0.10175438596491228
Nick Castellanos,PHI,370,0.271,11,49,0.314,0.437,2,0.325,106,0.315,0.16599999999999998,0.20540540540540542,0.05405405405405406
Nathaniel Lowe,WSN,377,0.235,13,58,0.302,0.402,1,0.309,97,0.295,0.16700000000000004,0.27320954907161804,0.08753315649867374
Jonathan India,KCR,365,0.246,4,23,0.33,0.343,0,0.304,90,0.287,0.09700000000000003,0.1589041095890411,0.09315068493150686
Eric Wagaman,MIA,333,0.248,5,33,0.288,0.368,3,0.287,80,0.294,0.12,0.1921921921921922,0.057057057057057055
Michael Harris II,ATL,348,0.21,6,43,0.235,0.317,12,0.239,48,0.248,0.10700000000000001,0.20977011494252873,0.028735632183908046
Bryan Reynolds,PIT,371,0.229,10,45,0.294,0.378,3,0.295,84,0.29,0.149,0.2641509433962264,0.08086253369272237
Josh Bell,WSN,302,0.216,11,36,0.298,0.368,0,0.295,87,0.228,0.152,0.17549668874172186,0.09602649006622517
Jorge Soler,LAA,289,0.206,9,29,0.285,0.358,0,0.286,80,0.273,0.152,0.3079584775086505,0.08650519031141868
Michael Conforto,LAD,291,0.178,7,21,0.299,0.312,1,0.281,78,0.214,0.134,0.23367697594501718,0.12027491408934708
Brenton Doyle,COL,312,0.207,7,30,0.256,0.334,9,0.26,50,0.256,0.12700000000000003,0.25,0.0641025641025641
Luis Rengifo,LAA,311,0.23,4,20,0.271,0.313,2,0.259,62,0.269,0.08299999999999999,0.17684887459807075,0.05144694533762058
Michael Toglia,COL,285,0.206,10,31,0.277,0.381,3,0.286,68,0.307,0.17500000000000002,0.3824561403508772,0.08771929824561403
