Name,Team,G,AB,R,H,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,wOBA,wRC+,BABIP,ISO,K%,BB%
Seiya Suzuki,CHC,95,380,54,99,26,80,2,34,110,0.261,0.317,0.545,0.862,0.363,137,0.293,0.284,0.263,0.081
Ryan O'Hearn,BAL,85,284,39,80,12,36,3,40,55,0.282,0.378,0.458,0.835,0.364,136,0.311,0.176,0.166,0.121
Max Muncy,LAD,81,256,39,64,13,55,4,51,69,0.25,0.375,0.457,0.832,0.362,135,0.285,0.207,0.21899999999999997,0.162
Otto Lopez,MIA,82,308,42,77,11,52,10,31,46,0.25,0.322,0.393,0.714,0.313,99,0.262,0.143,0.135,0.091
Ernie Clement,TOR,97,325,46,92,4,26,3,20,35,0.283,0.323,0.382,0.704,0.308,96,0.303,0.098,0.099,0.055999999999999994
Trent Grisham,NYY,82,275,46,70,17,38,0,43,70,0.255,0.357,0.476,0.834,0.363,135,0.282,0.222,0.21899999999999997,0.135
Vladimir Guerrero Jr.,TOR,97,360,61,100,13,48,5,58,59,0.278,0.385,0.439,0.824,0.359,131,0.3,0.161,0.138,0.136
Zach Neto,LAA,80,320,65,90,15,35,18,17,89,0.281,0.328,0.488,0.816,0.35,124,0.346,0.206,0.259,0.049
TJ Friedl,CIN,96,363,58,97,9,33,10,46,68,0.267,0.364,0.394,0.758,0.338,113,0.304,0.127,0.16,0.10800000000000001
Jackson Chourio,MIL,98,415,66,110,16,62,17,18,90,0.265,0.297,0.455,0.752,0.323,108,0.301,0.19,0.205,0.040999999999999995
Steven Kwan,CLE,92,361,43,103,6,32,11,33,34,0.285,0.345,0.396,0.741,0.325,109,0.297,0.111,0.084,0.08199999999999999
George Springer,TOR,93,312,55,87,17,54,12,45,71,0.279,0.369,0.503,0.872,0.375,142,0.307,0.224,0.192,0.122
Bryce Harper,PHI,71,265,42,71,13,41,9,44,64,0.268,0.378,0.491,0.868,0.375,141,0.305,0.223,0.203,0.14
Hunter Goodman,COL,87,330,48,92,18,55,1,20,95,0.279,0.325,0.521,0.846,0.361,120,0.339,0.242,0.268,0.055999999999999994
Freddie Freeman,LAD,87,325,47,95,10,49,1,35,84,0.292,0.365,0.471,0.836,0.358,132,0.363,0.178,0.22899999999999998,0.095
Austin Riley,ATL,93,379,51,104,14,48,2,25,113,0.274,0.324,0.441,0.764,0.332,113,0.356,0.166,0.27699999999999997,0.061
Dansby Swanson,CHC,98,378,57,95,16,47,7,29,108,0.251,0.302,0.423,0.725,0.313,102,0.306,0.172,0.262,0.07
Yandy Diaz,TBR,94,378,48,111,15,57,3,33,56,0.294,0.352,0.468,0.82,0.353,127,0.309,0.175,0.134,0.079
Bo Bichette,TOR,96,404,46,114,12,55,4,23,70,0.282,0.324,0.443,0.767,0.331,112,0.315,0.161,0.162,0.053
Lawrence Butler,ATH,96,375,55,92,13,40,16,41,116,0.245,0.32,0.424,0.744,0.325,105,0.321,0.179,0.27899999999999997,0.099
Brice Turang,MIL,95,356,59,98,6,39,18,40,85,0.275,0.347,0.365,0.712,0.317,104,0.342,0.09,0.21100000000000002,0.1
Taylor Ward,LAA,97,373,55,86,23,73,2,40,113,0.231,0.304,0.491,0.795,0.337,115,0.259,0.26,0.268,0.095
Willson Contreras,STL,94,346,46,87,12,55,4,32,99,0.251,0.338,0.422,0.76,0.334,116,0.316,0.171,0.251,0.081
Josh Smith,TEX,87,309,46,84,8,24,9,33,57,0.272,0.349,0.408,0.756,0.332,114,0.31,0.136,0.163,0.095
Wyatt Langford,TEX,79,303,42,71,15,38,15,34,94,0.234,0.313,0.419,0.732,0.318,104,0.284,0.185,0.275,0.099
Oneil Cruz,PIT,88,318,49,68,16,39,30,47,121,0.214,0.317,0.415,0.732,0.317,100,0.281,0.201,0.325,0.126
William Contreras,MIL,93,345,49,84,6,39,5,56,76,0.243,0.348,0.345,0.693,0.31,100,0.293,0.101,0.188,0.138
Victor Scott II,STL,93,291,42,68,5,33,25,28,88,0.234,0.316,0.33,0.646,0.292,87,0.315,0.096,0.263,0.084
Rafael Devers,- - -,101,373,56,95,17,68,1,73,114,0.255,0.38,0.456,0.836,0.361,130,0.317,0.201,0.251,0.16
Spencer Torkelson,DET,94,335,55,78,21,59,1,46,95,0.233,0.337,0.481,0.817,0.348,125,0.254,0.248,0.24100000000000002,0.11599999999999999
Marcus Semien,TEX,99,363,48,84,12,49,7,41,79,0.231,0.31,0.366,0.676,0.299,91,0.259,0.135,0.191,0.099
Jarren Duran,BOS,100,405,53,104,8,50,16,34,106,0.257,0.322,0.427,0.749,0.326,104,0.328,0.17,0.237,0.076
Jung Hoo Lee,SFG,95,357,50,89,6,41,6,32,45,0.249,0.315,0.401,0.715,0.312,102,0.268,0.151,0.113,0.081
Willy Adames,SFG,99,365,55,81,14,50,4,45,112,0.222,0.306,0.386,0.693,0.303,96,0.273,0.164,0.267,0.107
Josh Naylor,ARI,90,336,49,98,11,58,11,37,47,0.292,0.361,0.452,0.814,0.351,125,0.309,0.161,0.12300000000000001,0.09699999999999999
Jose Altuve,HOU,96,370,54,103,17,53,6,35,67,0.278,0.338,0.465,0.803,0.344,121,0.296,0.186,0.163,0.085
Cam Smith,HOU,85,307,39,83,7,42,5,27,94,0.27,0.337,0.407,0.744,0.328,111,0.369,0.137,0.278,0.08
Alec Burleson,STL,88,300,32,88,12,44,4,23,42,0.293,0.34,0.47,0.81,0.349,127,0.305,0.177,0.128,0.07
Ben Rice,NYY,81,271,44,64,14,31,3,29,63,0.236,0.329,0.469,0.798,0.346,123,0.256,0.232,0.203,0.09300000000000001
Nolan Schanuel,LAA,95,351,47,96,8,40,4,44,47,0.274,0.364,0.396,0.76,0.335,114,0.295,0.123,0.115,0.10800000000000001
Alec Bohm,PHI,92,353,39,98,8,42,2,22,62,0.278,0.324,0.391,0.715,0.313,99,0.314,0.113,0.162,0.057
Xavier Edwards,MIA,82,332,44,96,1,26,16,33,52,0.289,0.353,0.358,0.712,0.316,101,0.338,0.069,0.14,0.08900000000000001
Trevor Story,BOS,97,373,51,93,15,58,16,19,110,0.249,0.291,0.405,0.696,0.304,88,0.315,0.155,0.278,0.048
Mookie Betts,LAD,91,358,57,86,11,45,6,36,45,0.24,0.31,0.374,0.684,0.3,92,0.245,0.134,0.113,0.09
Jo Adell,LAA,92,305,38,74,21,57,3,23,82,0.243,0.314,0.492,0.805,0.347,122,0.261,0.249,0.242,0.068
Brandon Lowe,TBR,86,323,55,87,19,50,3,24,89,0.269,0.32,0.48,0.8,0.344,121,0.313,0.211,0.254,0.069
Paul Goldschmidt,NYY,93,342,57,99,8,37,5,29,63,0.289,0.348,0.433,0.78,0.337,117,0.335,0.143,0.168,0.077
Mike Yastrzemski,SFG,90,298,36,72,8,28,6,43,80,0.242,0.338,0.376,0.714,0.315,104,0.303,0.134,0.233,0.125
J.T. Realmuto,PHI,81,307,36,83,5,32,5,23,79,0.27,0.325,0.384,0.71,0.312,98,0.35,0.114,0.23800000000000002,0.069
Ryan McMahon,COL,97,341,39,74,15,32,2,46,124,0.217,0.311,0.399,0.71,0.312,86,0.291,0.182,0.319,0.11800000000000001
Mike Trout,LAA,73,257,38,62,17,44,2,49,87,0.241,0.363,0.471,0.834,0.354,126,0.285,0.23,0.27699999999999997,0.156
Jordan Beck,COL,87,324,44,89,11,33,11,23,99,0.275,0.328,0.463,0.791,0.342,107,0.363,0.188,0.282,0.066
Christian Yelich,MIL,93,352,49,91,19,65,14,37,105,0.259,0.337,0.452,0.788,0.342,121,0.314,0.193,0.266,0.094
Tyler Soderstrom,ATH,100,361,51,93,18,56,6,37,94,0.258,0.333,0.452,0.785,0.341,116,0.299,0.194,0.23199999999999998,0.091
Carlos Correa,MIN,86,311,36,83,7,31,0,23,64,0.267,0.316,0.392,0.709,0.311,98,0.315,0.125,0.191,0.069
Matt McLain,CIN,90,326,48,70,11,35,14,37,100,0.215,0.304,0.35,0.653,0.293,81,0.273,0.135,0.27,0.1
Heliot Ramos,SFG,98,378,50,101,14,49,5,32,102,0.267,0.338,0.431,0.769,0.335,118,0.326,0.164,0.239,0.075
Rhys Hoskins,MIL,82,269,30,65,12,42,2,38,85,0.242,0.34,0.428,0.767,0.333,115,0.298,0.186,0.267,0.11900000000000001
Jackson Holliday,BAL,91,361,42,93,13,39,9,21,94,0.258,0.307,0.416,0.723,0.316,103,0.315,0.158,0.243,0.054000000000000006
Lars Nootbaar,STL,88,331,50,75,12,37,4,48,83,0.227,0.332,0.381,0.712,0.316,104,0.265,0.154,0.215,0.124
Gavin Sheets,SDP,95,329,36,85,14,51,1,28,71,0.258,0.318,0.438,0.755,0.327,114,0.287,0.179,0.196,0.077
Ian Happ,CHC,89,359,55,82,13,48,4,51,93,0.228,0.324,0.382,0.705,0.313,102,0.27,0.153,0.225,0.12300000000000001
Anthony Volpe,NYY,98,352,42,76,12,53,10,35,94,0.216,0.288,0.398,0.686,0.298,90,0.254,0.182,0.237,0.08800000000000001
Nolan Arenado,STL,87,328,39,79,10,42,1,25,34,0.241,0.299,0.381,0.68,0.294,89,0.241,0.14,0.095,0.07
Marcell Ozuna,ATL,92,323,37,76,13,42,0,64,89,0.235,0.361,0.39,0.751,0.335,115,0.28,0.155,0.226,0.162
Jesus Sanchez,MIA,78,275,37,71,8,32,9,26,64,0.258,0.322,0.415,0.737,0.321,104,0.307,0.156,0.21100000000000002,0.086
Lenyn Sosa,CHW,84,300,29,81,9,34,2,9,73,0.27,0.296,0.417,0.712,0.309,96,0.33,0.147,0.23399999999999999,0.028999999999999998
Carlos Santana,CLE,92,320,43,73,11,42,6,45,69,0.228,0.325,0.353,0.678,0.304,95,0.254,0.125,0.185,0.121
Adolis Garcia,TEX,95,353,36,82,13,56,10,20,97,0.232,0.276,0.399,0.675,0.291,86,0.276,0.167,0.253,0.052000000000000005
Bryson Stott,PHI,88,315,38,73,6,38,14,33,59,0.232,0.305,0.33,0.635,0.285,79,0.266,0.098,0.16699999999999998,0.09300000000000001
Ke'Bryan Hayes,PIT,92,337,31,80,2,33,10,18,75,0.237,0.284,0.294,0.578,0.258,60,0.3,0.056,0.20800000000000002,0.05
Cedric Mullins,BAL,82,284,38,62,13,42,14,32,77,0.218,0.3,0.405,0.705,0.309,98,0.25,0.187,0.24,0.1
Miguel Vargas,CHW,96,352,49,78,11,38,4,36,67,0.222,0.301,0.398,0.699,0.307,95,0.243,0.176,0.17,0.091
Chase Meidroth,CHW,74,274,30,66,2,12,11,32,42,0.241,0.326,0.292,0.618,0.284,79,0.277,0.051,0.135,0.10300000000000001
Jasson Dominguez,NYY,82,280,43,72,8,34,14,33,92,0.257,0.333,0.404,0.737,0.324,108,0.348,0.146,0.289,0.10400000000000001
Vinnie Pasquantino,KCR,99,382,38,102,15,57,1,29,71,0.267,0.325,0.427,0.752,0.326,105,0.292,0.16,0.17,0.069
Salvador Perez,KCR,95,367,30,92,15,56,0,18,77,0.251,0.294,0.444,0.738,0.316,98,0.279,0.193,0.196,0.046
Lourdes Gurriel Jr.,ARI,92,363,35,90,12,47,7,22,55,0.248,0.294,0.413,0.708,0.306,94,0.259,0.165,0.14,0.055999999999999994
Ozzie Albies,ATL,98,375,41,83,9,38,8,34,66,0.221,0.291,0.331,0.622,0.278,75,0.244,0.109,0.159,0.08199999999999999
Joey Ortiz,MIL,96,303,39,65,7,30,9,20,52,0.215,0.27,0.317,0.587,0.262,66,0.238,0.102,0.157,0.06
Luis Robert Jr.,CHW,82,278,35,56,10,38,25,34,94,0.201,0.289,0.342,0.631,0.278,75,0.261,0.14,0.295,0.107
Kyle Manzardo,CLE,83,271,27,58,15,37,1,28,76,0.214,0.289,0.435,0.725,0.312,100,0.235,0.221,0.25,0.092
Spencer Steer,CIN,92,334,40,83,11,40,6,25,86,0.249,0.308,0.398,0.706,0.31,93,0.303,0.15,0.23600000000000002,0.069
Luis Garcia Jr.,WSN,88,312,41,81,7,43,8,19,49,0.26,0.301,0.391,0.692,0.301,92,0.282,0.131,0.145,0.055999999999999994
Ty France,MIN,94,330,38,81,6,42,1,15,57,0.245,0.309,0.348,0.658,0.294,86,0.28,0.103,0.157,0.040999999999999995
Agustin Ramirez,MIA,74,295,41,72,14,44,1,19,61,0.244,0.289,0.464,0.753,0.322,105,0.262,0.22,0.19399999999999998,0.06
Teoscar Hernandez,LAD,80,304,42,76,14,58,5,15,77,0.25,0.286,0.451,0.736,0.316,103,0.288,0.201,0.23800000000000002,0.046
Andrew McCutchen,PIT,88,314,32,80,8,31,1,37,75,0.255,0.334,0.379,0.713,0.316,100,0.308,0.124,0.209,0.10300000000000001
Max Kepler,PHI,87,280,35,57,10,31,0,36,65,0.204,0.299,0.361,0.66,0.293,84,0.227,0.157,0.20199999999999999,0.11199999999999999
Gavin Lux,CIN,86,278,30,73,4,37,1,38,77,0.263,0.351,0.374,0.725,0.325,103,0.35,0.112,0.244,0.12
Trevor Larnach,MIN,93,338,46,83,13,42,2,32,83,0.246,0.314,0.411,0.725,0.316,101,0.286,0.166,0.22,0.085
Christian Walker,HOU,93,357,39,82,13,50,1,25,107,0.23,0.291,0.378,0.669,0.294,87,0.288,0.148,0.273,0.064
Luis Arraez,SDP,93,377,41,107,5,36,4,19,12,0.284,0.319,0.39,0.709,0.31,102,0.281,0.106,0.028999999999999998,0.047
Wilmer Flores,SFG,89,315,33,76,11,55,1,29,62,0.241,0.316,0.371,0.688,0.306,98,0.267,0.13,0.177,0.083
Nick Castellanos,PHI,98,374,43,101,12,52,3,22,81,0.27,0.313,0.43,0.743,0.322,104,0.312,0.16,0.201,0.055
Yainer Diaz,HOU,87,335,34,80,13,39,1,14,64,0.239,0.271,0.394,0.665,0.287,82,0.257,0.155,0.18100000000000002,0.04
Jorge Soler,LAA,80,274,30,59,11,33,0,28,92,0.215,0.294,0.38,0.674,0.297,87,0.276,0.164,0.297,0.09
Michael Harris II,ATL,96,358,23,76,7,46,12,11,80,0.212,0.237,0.324,0.561,0.242,51,0.25,0.112,0.21100000000000002,0.028999999999999998
Nathaniel Lowe,WSN,99,376,45,86,15,62,1,34,113,0.229,0.293,0.396,0.689,0.301,93,0.284,0.168,0.27399999999999997,0.08199999999999999
Jonathan India,KCR,92,354,42,87,4,26,0,36,67,0.246,0.328,0.342,0.669,0.301,88,0.291,0.096,0.16699999999999998,0.09
Michael Conforto,LAD,86,267,36,49,8,23,1,36,74,0.184,0.298,0.318,0.616,0.282,79,0.22,0.135,0.237,0.115
Josh Bell,WSN,86,295,29,65,11,36,0,34,58,0.22,0.308,0.369,0.678,0.301,92,0.238,0.149,0.174,0.102
Bryan Reynolds,PIT,94,367,35,84,10,46,3,30,109,0.229,0.289,0.373,0.662,0.289,81,0.295,0.144,0.271,0.075
Eric Wagaman,MIA,89,330,33,78,5,33,3,22,68,0.236,0.281,0.348,0.629,0.276,73,0.28,0.112,0.191,0.062
Luis Rengifo,LAA,92,325,31,76,4,22,2,18,63,0.234,0.275,0.314,0.588,0.261,62,0.277,0.08,0.182,0.052000000000000005
Brenton Doyle,COL,84,312,34,64,7,30,10,22,88,0.205,0.256,0.324,0.58,0.256,47,0.26,0.119,0.262,0.065
Michael Toglia,COL,81,286,20,57,10,31,3,27,121,0.199,0.269,0.364,0.633,0.275,61,0.299,0.164,0.38299999999999995,0.085
