Name,Team,G,AB,R,H,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,wOBA,wRC+,BABIP,ISO,K%,BB%
Isaac Paredes,HOU,94,351,51,91,19,50,0,49,67,0.259,0.359,0.47,0.829,0.362,133,0.27,0.211,0.16399999999999998,0.12
William Contreras,MIL,103,387,59,101,9,47,5,58,81,0.261,0.356,0.382,0.738,0.326,110,0.306,0.121,0.18,0.129
Sal Frelick,MIL,97,360,48,105,8,41,17,27,53,0.292,0.35,0.406,0.756,0.333,115,0.321,0.114,0.132,0.067
George Springer,TOR,101,344,66,100,18,57,12,51,76,0.291,0.383,0.506,0.889,0.383,148,0.323,0.215,0.18600000000000003,0.125
Pete Alonso,NYM,110,408,55,106,23,83,1,49,111,0.26,0.352,0.498,0.849,0.363,138,0.296,0.238,0.23399999999999999,0.10300000000000001
Gleyber Torres,DET,98,353,56,97,12,53,4,55,57,0.275,0.374,0.425,0.799,0.353,127,0.294,0.15,0.13699999999999998,0.132
Bo Bichette,TOR,108,458,52,134,13,67,4,25,75,0.293,0.332,0.454,0.786,0.339,117,0.325,0.162,0.154,0.051
Willy Adames,SFG,109,404,65,95,16,57,4,51,117,0.235,0.321,0.408,0.73,0.319,107,0.285,0.173,0.252,0.11
Michael Busch,CHC,103,345,50,94,21,61,4,38,94,0.272,0.36,0.516,0.876,0.377,147,0.317,0.243,0.24,0.09699999999999999
Ryan O'Hearn,- - -,95,312,45,88,13,43,3,42,63,0.282,0.375,0.462,0.836,0.363,134,0.314,0.179,0.174,0.11599999999999999
Jacob Wilson,ATH,94,369,46,115,10,45,5,21,31,0.312,0.354,0.439,0.793,0.346,119,0.319,0.127,0.078,0.053
Brandon Nimmo,NYM,106,399,54,102,19,60,12,34,91,0.256,0.321,0.451,0.772,0.334,119,0.284,0.195,0.20600000000000002,0.077
TJ Friedl,CIN,103,387,63,104,10,36,10,53,69,0.269,0.371,0.398,0.769,0.344,117,0.302,0.129,0.15,0.115
Brendan Donovan,STL,102,393,55,111,9,42,3,39,58,0.282,0.354,0.412,0.767,0.335,117,0.309,0.13,0.131,0.08800000000000001
Jonathan Aranda,TBR,103,358,53,113,12,54,0,40,102,0.316,0.394,0.478,0.871,0.378,144,0.409,0.162,0.249,0.098
Bryce Harper,PHI,81,304,48,80,15,45,10,49,73,0.263,0.37,0.49,0.861,0.371,138,0.298,0.227,0.203,0.136
Brent Rooker,ATH,112,435,69,119,23,63,4,47,107,0.274,0.346,0.501,0.848,0.363,131,0.314,0.228,0.22,0.09699999999999999
Otto Lopez,MIA,92,346,45,87,11,55,10,34,55,0.251,0.323,0.387,0.71,0.312,98,0.27,0.136,0.14300000000000002,0.08900000000000001
Trent Grisham,NYY,93,312,53,78,19,43,0,48,79,0.25,0.354,0.468,0.822,0.359,131,0.276,0.218,0.218,0.132
Oneil Cruz,PIT,98,357,56,78,18,48,34,51,133,0.218,0.317,0.426,0.743,0.32,103,0.284,0.207,0.32,0.12300000000000001
Freddie Freeman,LAD,97,364,53,109,12,59,2,40,95,0.299,0.372,0.481,0.853,0.366,137,0.373,0.181,0.231,0.09699999999999999
Hunter Goodman,COL,96,366,52,102,20,61,1,23,106,0.279,0.326,0.519,0.845,0.361,120,0.34,0.24,0.27,0.059000000000000004
Taylor Ward,LAA,108,413,58,95,25,78,3,46,129,0.23,0.306,0.482,0.788,0.336,114,0.264,0.252,0.276,0.099
Junior Caminero,TBR,105,412,60,103,27,71,5,24,90,0.25,0.291,0.495,0.786,0.333,112,0.252,0.245,0.203,0.054000000000000006
Zach Neto,LAA,91,361,67,98,15,41,21,21,101,0.271,0.325,0.46,0.785,0.338,115,0.335,0.188,0.256,0.053
Willson Contreras,STL,105,385,53,99,15,62,4,34,108,0.257,0.342,0.447,0.789,0.345,124,0.318,0.19,0.24600000000000002,0.077
Wyatt Langford,TEX,90,342,46,82,15,43,15,39,107,0.24,0.319,0.415,0.734,0.319,105,0.3,0.175,0.27699999999999997,0.10099999999999999
Dansby Swanson,CHC,108,414,60,102,16,51,8,31,125,0.246,0.296,0.406,0.702,0.304,96,0.31,0.159,0.278,0.069
Marcus Semien,TEX,110,406,54,94,13,54,11,45,84,0.232,0.31,0.367,0.677,0.299,91,0.256,0.135,0.182,0.09699999999999999
Victor Scott II,STL,104,322,46,73,5,33,29,35,92,0.227,0.316,0.32,0.636,0.289,85,0.3,0.093,0.247,0.094
Rafael Devers,- - -,111,414,61,105,19,73,1,78,130,0.254,0.375,0.454,0.829,0.359,129,0.32,0.2,0.259,0.156
J.P. Crawford,SEA,107,404,47,107,8,42,5,57,84,0.265,0.359,0.364,0.723,0.325,114,0.316,0.099,0.179,0.121
Ernie Clement,TOR,109,375,53,104,5,31,3,20,42,0.277,0.313,0.379,0.692,0.302,92,0.297,0.101,0.10300000000000001,0.049
Seiya Suzuki,CHC,105,416,56,103,26,81,3,40,125,0.248,0.31,0.51,0.82,0.347,126,0.285,0.262,0.271,0.087
Josh Smith,TEX,98,348,55,94,9,29,9,37,65,0.27,0.348,0.408,0.756,0.332,113,0.309,0.138,0.165,0.094
Ryan McMahon,- - -,107,375,45,85,16,40,2,53,136,0.227,0.325,0.405,0.73,0.322,94,0.308,0.179,0.316,0.12300000000000001
Xavier Edwards,MIA,92,372,51,110,1,28,17,38,58,0.296,0.361,0.366,0.726,0.323,105,0.346,0.07,0.139,0.091
Trevor Story,BOS,107,411,57,103,17,65,18,22,125,0.251,0.293,0.418,0.711,0.309,92,0.319,0.168,0.285,0.05
Spencer Torkelson,DET,105,380,60,90,23,63,2,46,108,0.237,0.33,0.479,0.808,0.344,121,0.264,0.242,0.245,0.105
Jose Altuve,HOU,106,405,59,114,18,57,6,39,73,0.281,0.344,0.462,0.805,0.346,122,0.301,0.18,0.162,0.086
Yandy Diaz,TBR,105,417,53,117,18,62,3,36,66,0.281,0.343,0.46,0.803,0.346,121,0.293,0.18,0.142,0.078
Nolan Schanuel,LAA,106,394,51,110,9,45,5,49,56,0.279,0.366,0.404,0.77,0.339,116,0.304,0.124,0.12300000000000001,0.107
Austin Riley,ATL,101,415,54,108,16,54,2,27,127,0.26,0.309,0.429,0.738,0.32,105,0.337,0.169,0.285,0.061
Lawrence Butler,ATH,107,418,61,98,15,44,17,43,133,0.234,0.306,0.409,0.715,0.313,96,0.307,0.175,0.287,0.09300000000000001
Josh Naylor,- - -,101,378,53,109,12,61,16,40,59,0.288,0.356,0.442,0.798,0.345,121,0.312,0.153,0.138,0.094
Brice Turang,MIL,104,391,62,106,6,44,19,42,95,0.271,0.339,0.363,0.703,0.312,101,0.339,0.092,0.215,0.095
Ben Rice,NYY,91,297,49,69,16,35,3,34,68,0.232,0.328,0.465,0.793,0.344,122,0.248,0.232,0.19899999999999998,0.099
Mike Trout,LAA,83,293,43,69,19,47,2,56,105,0.235,0.362,0.461,0.823,0.351,124,0.287,0.225,0.292,0.156
Brandon Lowe,TBR,89,335,56,92,19,51,3,25,90,0.275,0.325,0.481,0.806,0.346,122,0.32,0.206,0.248,0.069
Alec Burleson,STL,99,338,37,96,14,48,4,28,49,0.284,0.338,0.464,0.802,0.346,125,0.295,0.18,0.131,0.075
Tyler Soderstrom,ATH,111,401,55,103,19,62,6,40,103,0.257,0.33,0.454,0.784,0.34,115,0.299,0.197,0.23,0.08900000000000001
J.T. Realmuto,PHI,90,345,39,92,7,38,6,24,90,0.267,0.318,0.388,0.706,0.31,96,0.343,0.122,0.243,0.065
Mookie Betts,LAD,100,392,63,93,11,47,7,41,50,0.237,0.309,0.365,0.674,0.296,89,0.244,0.128,0.114,0.09300000000000001
Jorge Polanco,SEA,92,312,41,79,17,50,4,28,48,0.253,0.318,0.462,0.779,0.337,122,0.248,0.208,0.138,0.08
Lenyn Sosa,CHW,93,330,33,93,11,43,2,11,76,0.282,0.308,0.436,0.745,0.322,105,0.336,0.155,0.22,0.032
Anthony Volpe,NYY,109,391,51,87,17,60,14,36,103,0.223,0.291,0.427,0.718,0.309,98,0.253,0.205,0.235,0.08199999999999999
Alec Bohm,PHI,92,353,39,98,8,42,2,22,62,0.278,0.324,0.391,0.715,0.313,99,0.314,0.113,0.162,0.057
Cam Smith,HOU,95,340,39,87,7,45,5,32,105,0.256,0.328,0.382,0.71,0.315,101,0.349,0.126,0.278,0.085
Jung Hoo Lee,SFG,104,392,51,97,6,44,7,37,46,0.247,0.316,0.393,0.709,0.31,101,0.265,0.145,0.105,0.085
Christian Yelich,MIL,103,392,56,100,20,70,15,41,120,0.255,0.333,0.439,0.771,0.335,117,0.316,0.184,0.273,0.09300000000000001
Jesus Sanchez,- - -,87,309,40,80,10,36,9,29,71,0.259,0.323,0.421,0.743,0.323,105,0.304,0.162,0.20800000000000002,0.085
Cedric Mullins,- - -,92,315,42,72,15,49,14,34,85,0.229,0.304,0.432,0.736,0.319,104,0.26,0.203,0.239,0.096
Mike Yastrzemski,- - -,98,324,39,75,9,30,6,47,86,0.231,0.33,0.364,0.694,0.307,99,0.287,0.133,0.22899999999999998,0.125
Bryson Stott,PHI,98,345,43,81,7,43,17,38,66,0.235,0.31,0.342,0.652,0.291,83,0.269,0.107,0.17,0.098
Chase Meidroth,CHW,83,310,36,78,3,15,11,33,47,0.252,0.33,0.319,0.65,0.295,86,0.287,0.068,0.135,0.095
Matt McLain,CIN,101,370,53,82,11,37,15,40,111,0.222,0.305,0.343,0.649,0.291,80,0.285,0.122,0.266,0.096
Jordan Beck,COL,97,359,48,98,12,37,11,29,109,0.273,0.332,0.454,0.786,0.341,106,0.36,0.181,0.278,0.07400000000000001
Heliot Ramos,SFG,108,416,57,111,14,50,6,38,111,0.267,0.342,0.421,0.763,0.333,117,0.327,0.154,0.235,0.08
Willi Castro,MIN,86,302,48,74,10,27,9,32,84,0.245,0.335,0.407,0.743,0.328,109,0.308,0.162,0.244,0.09300000000000001
Jackson Holliday,BAL,102,405,47,106,14,43,11,24,101,0.262,0.31,0.412,0.723,0.316,102,0.316,0.151,0.23199999999999998,0.055
Lars Nootbaar,STL,88,331,50,75,12,37,4,48,83,0.227,0.332,0.381,0.712,0.316,104,0.265,0.154,0.215,0.124
Ian Happ,CHC,99,388,61,88,15,52,5,56,101,0.227,0.323,0.387,0.71,0.314,103,0.264,0.16,0.225,0.125
Ozzie Albies,ATL,109,412,47,94,9,43,10,44,72,0.228,0.307,0.333,0.639,0.287,82,0.254,0.104,0.156,0.095
Kyle Manzardo,CLE,93,304,30,73,18,48,1,32,87,0.24,0.315,0.474,0.789,0.337,117,0.271,0.234,0.254,0.09300000000000001
Vinnie Pasquantino,KCR,108,417,43,111,18,65,1,35,75,0.266,0.329,0.444,0.773,0.334,110,0.285,0.177,0.163,0.076
Marcell Ozuna,ATL,100,344,43,80,15,48,0,72,95,0.233,0.364,0.395,0.759,0.338,117,0.272,0.163,0.22399999999999998,0.17
Jasson Dominguez,NYY,91,313,49,83,9,37,18,36,96,0.265,0.341,0.409,0.75,0.328,111,0.349,0.144,0.27,0.10099999999999999
Miguel Vargas,CHW,106,393,57,90,13,44,4,39,73,0.229,0.305,0.402,0.707,0.31,97,0.249,0.173,0.166,0.08900000000000001
Carlos Correa,- - -,94,341,40,90,7,31,0,26,69,0.264,0.315,0.381,0.696,0.307,95,0.312,0.117,0.188,0.071
Paul Goldschmidt,NYY,103,372,59,104,8,38,5,30,77,0.28,0.336,0.414,0.75,0.324,108,0.333,0.134,0.18899999999999997,0.07400000000000001
Ke'Bryan Hayes,- - -,102,377,35,88,3,39,10,18,81,0.233,0.276,0.294,0.57,0.254,57,0.29,0.061,0.203,0.045
Jo Adell,LAA,103,346,40,80,21,61,3,26,96,0.231,0.301,0.46,0.761,0.329,109,0.257,0.228,0.251,0.068
Salvador Perez,KCR,105,406,34,103,19,65,0,19,87,0.254,0.296,0.461,0.757,0.322,102,0.279,0.207,0.2,0.044000000000000004
Luis Arraez,SDP,104,421,49,125,6,41,5,22,12,0.297,0.333,0.406,0.739,0.323,111,0.293,0.109,0.026000000000000002,0.048
Gavin Sheets,SDP,103,357,39,89,15,54,2,31,78,0.249,0.312,0.423,0.735,0.319,108,0.277,0.174,0.198,0.079
Nolan Arenado,STL,96,361,43,85,10,43,2,28,39,0.235,0.294,0.366,0.66,0.287,84,0.239,0.13,0.099,0.071
Luis Robert Jr.,CHW,89,303,41,65,11,44,28,36,99,0.215,0.299,0.353,0.653,0.287,81,0.276,0.139,0.284,0.10300000000000001
Carlos Santana,CLE,102,357,44,82,11,46,6,47,77,0.23,0.321,0.345,0.666,0.298,90,0.26,0.115,0.187,0.114
Isiah Kiner-Falefa,PIT,95,318,31,86,1,29,12,15,57,0.27,0.311,0.336,0.647,0.287,80,0.326,0.066,0.16699999999999998,0.044000000000000004
Joey Ortiz,MIL,106,336,43,72,7,33,9,21,59,0.214,0.267,0.31,0.576,0.257,63,0.241,0.095,0.162,0.057999999999999996
Luis Garcia Jr.,WSN,97,345,47,91,9,48,9,21,56,0.264,0.304,0.406,0.71,0.307,96,0.286,0.142,0.149,0.055999999999999994
Adolis Garcia,TEX,106,396,42,89,15,62,10,23,110,0.225,0.27,0.389,0.659,0.285,81,0.266,0.164,0.256,0.053
Yainer Diaz,HOU,97,369,40,93,15,44,1,15,66,0.252,0.283,0.42,0.703,0.302,92,0.268,0.168,0.17,0.039
Ty France,- - -,102,354,41,88,6,44,1,19,64,0.249,0.317,0.353,0.67,0.3,90,0.288,0.105,0.16399999999999998,0.049
Lourdes Gurriel Jr.,ARI,100,391,35,97,12,48,7,26,57,0.248,0.297,0.404,0.702,0.304,93,0.259,0.156,0.133,0.061
Michael Harris II,ATL,107,403,31,95,9,50,12,13,85,0.236,0.26,0.37,0.63,0.27,70,0.274,0.134,0.19899999999999998,0.03
Teoscar Hernandez,LAD,89,339,44,85,16,64,5,18,89,0.251,0.289,0.451,0.74,0.318,104,0.292,0.201,0.247,0.05
Gavin Lux,CIN,97,313,34,85,4,42,1,42,82,0.272,0.358,0.374,0.732,0.328,105,0.357,0.102,0.231,0.11800000000000001
Spencer Steer,CIN,102,366,45,88,12,46,6,31,93,0.24,0.306,0.391,0.697,0.306,91,0.29,0.15,0.231,0.077
Christian Walker,HOU,104,397,44,94,14,56,1,27,117,0.237,0.297,0.388,0.685,0.301,91,0.296,0.151,0.268,0.062
Agustin Ramirez,MIA,84,337,46,81,15,48,5,22,69,0.24,0.286,0.451,0.737,0.316,100,0.26,0.211,0.192,0.061
Andrew McCutchen,PIT,96,349,37,87,11,39,1,40,86,0.249,0.327,0.387,0.714,0.315,99,0.298,0.138,0.217,0.10099999999999999
Angel Martinez,CLE,92,320,41,77,9,38,6,13,76,0.241,0.274,0.391,0.664,0.287,82,0.285,0.15,0.222,0.038
Wilmer Flores,SFG,97,342,36,85,12,59,1,30,68,0.249,0.318,0.38,0.699,0.31,101,0.277,0.132,0.179,0.079
Max Kepler,PHI,95,307,40,62,11,33,1,39,69,0.202,0.295,0.355,0.651,0.286,80,0.222,0.153,0.195,0.11
Trevor Larnach,MIN,100,355,46,85,13,43,2,37,88,0.239,0.313,0.397,0.71,0.311,97,0.279,0.158,0.22,0.09300000000000001
Josh Bell,WSN,94,324,37,74,13,40,0,41,67,0.228,0.322,0.386,0.707,0.313,100,0.249,0.157,0.18100000000000002,0.111
Nick Castellanos,PHI,107,410,52,110,14,58,4,23,92,0.268,0.309,0.432,0.741,0.32,104,0.312,0.163,0.209,0.052000000000000005
Michael Conforto,LAD,95,294,40,58,9,24,1,40,79,0.197,0.309,0.347,0.656,0.296,89,0.237,0.15,0.23,0.11699999999999999
Bryan Reynolds,PIT,103,406,41,96,10,52,3,32,118,0.236,0.295,0.374,0.669,0.293,84,0.306,0.138,0.266,0.07200000000000001
Luis Rengifo,LAA,103,363,39,88,5,26,4,21,71,0.242,0.288,0.325,0.613,0.272,70,0.287,0.083,0.182,0.054000000000000006
Brenton Doyle,COL,90,334,39,75,8,33,10,23,93,0.225,0.273,0.347,0.62,0.273,59,0.285,0.123,0.258,0.064
Nathaniel Lowe,WSN,109,412,49,92,15,63,1,39,123,0.223,0.291,0.381,0.672,0.295,88,0.279,0.158,0.271,0.086
Jonathan India,KCR,101,388,48,93,5,32,0,39,72,0.24,0.32,0.343,0.663,0.298,85,0.281,0.103,0.16399999999999998,0.08900000000000001
Eric Wagaman,MIA,98,353,35,83,5,34,3,22,71,0.235,0.279,0.343,0.622,0.273,70,0.278,0.108,0.187,0.057999999999999996
