Name,Team,AVG,HR,RBI,OBP,SLG,SB,wOBA,wRC+,BABIP,ISO,K%,BB%
Ceddanne Rafaela,BOS,0.259,14,51,0.301,0.438,17,0.318,98,0.292,0.179,0.19,0.046
Jarren Duran,BOS,0.265,12,65,0.335,0.456,19,0.341,114,0.335,0.191,0.23800000000000002,0.081
Matt Chapman,SFG,0.229,16,44,0.337,0.423,7,0.335,118,0.274,0.194,0.248,0.129
Xander Bogaerts,SDP,0.268,10,43,0.336,0.399,19,0.32,109,0.301,0.131,0.157,0.095
Nico Hoerner,CHC,0.289,4,47,0.337,0.374,19,0.314,103,0.305,0.085,0.075,0.057999999999999996
Eugenio Suarez,- - -,0.234,37,92,0.304,0.54,2,0.355,128,0.238,0.306,0.27699999999999997,0.064
Bo Bichette,TOR,0.297,16,78,0.337,0.468,4,0.346,123,0.326,0.171,0.149,0.053
Jackson Chourio,MIL,0.276,17,67,0.311,0.474,18,0.335,117,0.315,0.198,0.201,0.047
CJ Abrams,WSN,0.267,15,46,0.33,0.455,26,0.339,118,0.295,0.189,0.16899999999999998,0.062
Sal Frelick,MIL,0.293,9,45,0.353,0.411,17,0.336,117,0.322,0.118,0.131,0.07
Isaac Paredes,HOU,0.259,19,50,0.359,0.47,0,0.361,133,0.27,0.211,0.16399999999999998,0.12
Zach Neto,LAA,0.269,19,48,0.327,0.476,21,0.343,119,0.326,0.207,0.255,0.061
Zach McKinstry,DET,0.264,10,39,0.343,0.446,17,0.341,118,0.325,0.182,0.22699999999999998,0.1
Ernie Clement,TOR,0.288,9,39,0.322,0.418,3,0.32,104,0.306,0.13,0.109,0.047
Riley Greene,DET,0.271,27,87,0.316,0.511,1,0.352,126,0.353,0.24,0.322,0.06
Wilyer Abreu,BOS,0.251,21,67,0.324,0.484,6,0.342,115,0.277,0.233,0.23600000000000002,0.1
Taylor Ward,LAA,0.234,28,89,0.314,0.489,3,0.342,118,0.267,0.254,0.271,0.10400000000000001
TJ Friedl,CIN,0.274,10,39,0.375,0.396,11,0.344,117,0.315,0.123,0.163,0.113
Brice Turang,MIL,0.278,12,56,0.344,0.411,21,0.331,114,0.338,0.133,0.21600000000000003,0.094
George Springer,TOR,0.291,18,57,0.383,0.506,12,0.383,148,0.323,0.215,0.18600000000000003,0.125
Brent Rooker,ATH,0.274,24,70,0.348,0.498,5,0.362,131,0.316,0.224,0.21899999999999997,0.094
Gleyber Torres,DET,0.267,13,57,0.365,0.414,4,0.344,121,0.289,0.147,0.14400000000000002,0.129
Brandon Nimmo,NYM,0.251,20,66,0.322,0.439,12,0.33,116,0.285,0.188,0.218,0.083
Willy Adames,SFG,0.225,18,61,0.311,0.396,4,0.309,101,0.273,0.171,0.259,0.10800000000000001
Rafael Devers,- - -,0.256,23,81,0.379,0.469,1,0.365,134,0.315,0.213,0.255,0.158
Ryan O'Hearn,- - -,0.273,14,46,0.371,0.45,3,0.356,129,0.304,0.177,0.179,0.12300000000000001
Jacob Wilson,ATH,0.312,10,45,0.354,0.439,5,0.346,119,0.319,0.127,0.078,0.053
Brendan Donovan,STL,0.282,9,45,0.352,0.407,3,0.332,115,0.311,0.124,0.132,0.085
Steven Kwan,CLE,0.275,9,39,0.336,0.387,11,0.317,103,0.285,0.112,0.08800000000000001,0.08199999999999999
Jonathan Aranda,TBR,0.316,12,54,0.394,0.478,0,0.378,144,0.409,0.162,0.249,0.098
Freddie Freeman,LAD,0.304,14,66,0.376,0.486,3,0.369,139,0.372,0.182,0.22399999999999998,0.099
Bryce Harper,PHI,0.259,18,50,0.36,0.496,10,0.366,135,0.293,0.236,0.213,0.125
Hunter Goodman,COL,0.275,23,66,0.322,0.519,1,0.358,118,0.328,0.244,0.265,0.059000000000000004
Wyatt Langford,TEX,0.239,16,48,0.325,0.412,15,0.321,105,0.298,0.173,0.26899999999999996,0.11
Xavier Edwards,MIA,0.304,1,33,0.363,0.371,22,0.325,106,0.354,0.067,0.135,0.084
Dansby Swanson,CHC,0.253,18,55,0.301,0.415,10,0.309,100,0.318,0.163,0.27699999999999997,0.067
Michael Busch,CHC,0.263,22,65,0.348,0.497,4,0.364,138,0.307,0.234,0.242,0.094
Jose Altuve,HOU,0.285,21,63,0.349,0.472,8,0.352,126,0.302,0.187,0.157,0.08900000000000001
Willson Contreras,STL,0.255,16,65,0.344,0.443,4,0.343,123,0.316,0.187,0.24600000000000002,0.083
Josh Naylor,- - -,0.291,15,67,0.359,0.462,22,0.353,127,0.311,0.17,0.138,0.092
Spencer Torkelson,DET,0.242,26,66,0.331,0.483,2,0.346,122,0.272,0.242,0.252,0.102
Trent Grisham,NYY,0.244,21,46,0.347,0.457,1,0.351,126,0.264,0.213,0.21,0.131
J.P. Crawford,SEA,0.263,9,44,0.357,0.365,7,0.324,113,0.315,0.102,0.183,0.121
Seiya Suzuki,CHC,0.248,27,84,0.317,0.503,3,0.348,126,0.284,0.255,0.262,0.095
Tyler Soderstrom,ATH,0.262,22,71,0.334,0.471,6,0.347,120,0.302,0.209,0.22699999999999998,0.08900000000000001
Trevor Story,BOS,0.256,18,75,0.301,0.418,20,0.313,95,0.33,0.162,0.28800000000000003,0.052000000000000005
Otto Lopez,MIA,0.242,11,56,0.314,0.366,11,0.3,89,0.262,0.125,0.145,0.08900000000000001
Christian Yelich,MIL,0.265,23,78,0.344,0.457,15,0.347,125,0.326,0.192,0.26899999999999996,0.098
Oneil Cruz,PIT,0.207,18,51,0.304,0.398,34,0.304,92,0.269,0.191,0.319,0.11900000000000001
Yandy Diaz,TBR,0.279,20,67,0.342,0.462,3,0.346,122,0.291,0.184,0.145,0.08
Josh Smith,TEX,0.265,9,30,0.34,0.399,9,0.325,108,0.306,0.134,0.168,0.091
Carlos Correa,- - -,0.278,9,38,0.332,0.404,0,0.323,106,0.327,0.126,0.184,0.075
Jung Hoo Lee,SFG,0.256,6,46,0.321,0.403,8,0.316,105,0.277,0.147,0.107,0.08
J.T. Realmuto,PHI,0.273,7,39,0.325,0.393,6,0.315,100,0.348,0.12,0.233,0.065
Ryan McMahon,- - -,0.222,16,41,0.32,0.392,2,0.314,89,0.302,0.17,0.314,0.12300000000000001
Victor Scott II,STL,0.221,5,33,0.309,0.308,31,0.281,80,0.293,0.087,0.249,0.09300000000000001
Ben Rice,NYY,0.232,17,38,0.327,0.459,3,0.341,119,0.247,0.226,0.19399999999999998,0.10099999999999999
Austin Riley,ATL,0.26,16,54,0.309,0.428,2,0.319,104,0.337,0.168,0.28600000000000003,0.06
Lawrence Butler,ATH,0.232,15,46,0.307,0.403,17,0.311,95,0.305,0.171,0.285,0.096
Bryson Stott,PHI,0.24,7,47,0.315,0.352,19,0.297,87,0.279,0.112,0.175,0.09699999999999999
Brandon Lowe,TBR,0.276,23,57,0.325,0.499,3,0.352,126,0.316,0.222,0.248,0.068
Ryan Jeffers,MIN,0.267,8,40,0.352,0.408,0,0.336,115,0.322,0.141,0.198,0.098
Mookie Betts,LAD,0.242,12,53,0.313,0.37,8,0.299,91,0.249,0.127,0.111,0.091
Marcus Semien,TEX,0.224,13,57,0.298,0.35,11,0.287,82,0.247,0.126,0.17800000000000002,0.09300000000000001
Mike Trout,LAA,0.24,20,52,0.367,0.458,2,0.352,125,0.304,0.218,0.299,0.158
Marcell Ozuna,ATL,0.237,19,56,0.367,0.422,0,0.347,124,0.27,0.185,0.22399999999999998,0.16899999999999998
Nolan Schanuel,LAA,0.267,10,49,0.355,0.389,5,0.328,108,0.29,0.122,0.124,0.10400000000000001
Lenyn Sosa,CHW,0.276,14,48,0.305,0.439,2,0.321,104,0.324,0.163,0.21899999999999997,0.034
Kyle Manzardo,CLE,0.244,21,53,0.323,0.491,1,0.347,124,0.272,0.247,0.253,0.09699999999999999
Jordan Beck,COL,0.274,14,42,0.341,0.457,13,0.346,110,0.361,0.183,0.278,0.084
Jorge Polanco,SEA,0.251,18,53,0.318,0.451,5,0.332,118,0.251,0.201,0.15,0.084
Cedric Mullins,- - -,0.227,16,52,0.307,0.426,16,0.318,104,0.261,0.198,0.239,0.098
Alec Bohm,PHI,0.278,8,42,0.324,0.391,2,0.313,98,0.314,0.113,0.162,0.057
Anthony Volpe,NYY,0.218,18,65,0.288,0.42,15,0.305,95,0.247,0.202,0.231,0.084
Ian Happ,CHC,0.23,16,55,0.326,0.39,5,0.317,105,0.268,0.16,0.221,0.126
Cam Smith,HOU,0.255,7,48,0.324,0.378,5,0.311,98,0.348,0.122,0.275,0.081
Mike Yastrzemski,- - -,0.227,10,33,0.324,0.366,6,0.304,96,0.278,0.139,0.22699999999999998,0.125
Joey Ortiz,MIL,0.228,7,40,0.28,0.33,11,0.271,72,0.257,0.102,0.153,0.059000000000000004
Alec Burleson,STL,0.279,14,52,0.333,0.441,5,0.335,117,0.295,0.162,0.14,0.075
Heliot Ramos,SFG,0.268,14,51,0.342,0.407,6,0.328,114,0.328,0.139,0.22899999999999998,0.081
Jesus Sanchez,- - -,0.251,10,37,0.315,0.41,9,0.315,100,0.296,0.159,0.205,0.081
Ty France,- - -,0.262,6,46,0.332,0.373,1,0.314,100,0.305,0.11,0.161,0.047
Paul Goldschmidt,NYY,0.276,10,40,0.331,0.422,5,0.325,108,0.327,0.146,0.191,0.071
Lars Nootbaar,STL,0.227,12,40,0.324,0.375,4,0.31,100,0.268,0.148,0.22,0.11599999999999999
Matt McLain,CIN,0.224,11,39,0.304,0.339,16,0.288,78,0.292,0.115,0.27,0.09300000000000001
Willi Castro,- - -,0.24,10,27,0.324,0.395,9,0.317,102,0.3,0.155,0.24,0.086
Miguel Vargas,CHW,0.227,13,44,0.306,0.399,4,0.309,96,0.248,0.172,0.16699999999999998,0.092
Luis Robert Jr.,CHW,0.22,12,47,0.301,0.355,31,0.289,82,0.278,0.135,0.27,0.1
Vinnie Pasquantino,KCR,0.258,21,76,0.32,0.442,1,0.328,106,0.269,0.184,0.157,0.07400000000000001
Jo Adell,LAA,0.228,25,72,0.294,0.466,3,0.327,108,0.247,0.238,0.254,0.064
Gavin Sheets,SDP,0.25,15,54,0.313,0.423,2,0.319,108,0.278,0.173,0.19699999999999998,0.08
Michael Harris II,ATL,0.244,12,55,0.266,0.395,13,0.282,79,0.279,0.151,0.19699999999999998,0.027999999999999997
Ke'Bryan Hayes,- - -,0.231,3,39,0.272,0.29,10,0.25,55,0.283,0.059,0.193,0.044000000000000004
Salvador Perez,KCR,0.246,21,68,0.291,0.45,0,0.316,98,0.27,0.204,0.203,0.044000000000000004
Jackson Holliday,BAL,0.251,14,44,0.302,0.39,11,0.303,93,0.305,0.139,0.235,0.059000000000000004
Nolan Arenado,STL,0.235,10,43,0.294,0.366,2,0.287,84,0.239,0.13,0.099,0.071
Ozzie Albies,ATL,0.224,9,44,0.3,0.322,11,0.279,76,0.252,0.098,0.157,0.091
Teoscar Hernandez,LAD,0.256,18,71,0.29,0.464,5,0.322,107,0.301,0.208,0.254,0.046
Luis Arraez,SDP,0.29,6,44,0.327,0.395,5,0.315,105,0.287,0.105,0.027999999999999997,0.05
Jasson Dominguez,NYY,0.253,9,37,0.33,0.389,19,0.316,102,0.335,0.136,0.27399999999999997,0.10099999999999999
Carlos Santana,CLE,0.227,11,51,0.319,0.338,7,0.295,88,0.255,0.111,0.179,0.115
Gavin Lux,CIN,0.279,4,43,0.36,0.379,1,0.33,107,0.37,0.1,0.235,0.11199999999999999
Christian Walker,HOU,0.237,16,65,0.302,0.399,1,0.306,95,0.294,0.161,0.263,0.069
Spencer Steer,CIN,0.24,14,57,0.303,0.398,6,0.306,91,0.283,0.158,0.223,0.075
Luis Garcia Jr.,WSN,0.261,9,51,0.299,0.399,9,0.302,92,0.284,0.139,0.151,0.053
Yainer Diaz,HOU,0.251,16,50,0.279,0.414,1,0.298,89,0.267,0.163,0.16699999999999998,0.035
Adolis Garcia,TEX,0.224,16,64,0.266,0.388,10,0.282,79,0.267,0.164,0.258,0.051
Lourdes Gurriel Jr.,ARI,0.244,14,59,0.292,0.401,9,0.3,89,0.253,0.157,0.135,0.057
Luis Rengifo,LAA,0.251,7,29,0.298,0.35,4,0.286,79,0.294,0.1,0.18100000000000002,0.057
Josh Bell,WSN,0.233,15,43,0.331,0.401,0,0.323,107,0.251,0.168,0.175,0.11599999999999999
Trevor Larnach,MIN,0.243,16,49,0.316,0.415,2,0.318,102,0.279,0.172,0.221,0.08900000000000001
Agustin Ramirez,MIA,0.236,17,52,0.282,0.44,7,0.309,96,0.254,0.204,0.196,0.059000000000000004
Max Kepler,PHI,0.206,12,38,0.296,0.366,2,0.29,83,0.226,0.16,0.196,0.10800000000000001
Andrew McCutchen,PIT,0.243,11,40,0.331,0.376,1,0.312,98,0.294,0.132,0.21899999999999997,0.113
Wilmer Flores,SFG,0.249,12,61,0.316,0.377,1,0.306,99,0.277,0.129,0.18,0.077
Bryan Reynolds,PIT,0.242,11,56,0.3,0.388,3,0.3,89,0.316,0.146,0.26899999999999996,0.07200000000000001
Brooks Lee,MIN,0.243,11,44,0.285,0.368,2,0.285,80,0.271,0.125,0.184,0.049
Brenton Doyle,COL,0.231,10,39,0.279,0.361,11,0.28,64,0.289,0.129,0.253,0.064
Jonathan India,KCR,0.236,7,38,0.322,0.346,0,0.3,87,0.275,0.11,0.168,0.09
Michael Conforto,LAD,0.187,9,25,0.299,0.327,1,0.284,81,0.227,0.14,0.235,0.115
Nick Castellanos,PHI,0.258,15,60,0.297,0.416,4,0.308,95,0.3,0.157,0.213,0.048
Eric Wagaman,MIA,0.23,6,38,0.281,0.345,3,0.275,72,0.274,0.115,0.19699999999999998,0.067
Nathaniel Lowe,WSN,0.215,15,64,0.289,0.366,1,0.289,83,0.269,0.151,0.268,0.09300000000000001
